Category,Product Name,Customer Rating,Sentiment,Emotion,text
Beauty,IKAT RAMBUT KOREA TOWEL RING SET ISI 40 PCS - All black,5,Positive,Love,lucu bgt warnanya. recommended harga murah tapi ngga murahan. next bakal order lagi
Men's Fashion,"Celana panjang piyama pria dewasa Hicoop men HSC 91 - M,Hitam",1,Negative,Fear,"maaf kak kok sy pesen celana yg warna abu� malah dapet kaos dalem ya, mohon dibantu dong ka soalnya sy g enak ke sepupu sy tdnya mau ngasih celana malah dtgnya kaos dalem"
Gaming,Gamesir T4 Pro Gamepad Game Controller Joystick Smartphone Holder - Gransi 2 mggu,2,Negative,Fear,"Ulasan hanya untuk product saja bukan untuk toko ya karena respon toko cukup baik. Produk ini kekurangannya adalah battery yg tidak bagus. Pengiriman pertama battery tidak dapat charging sy return, datang product pengganti sempat sy pakai 2 harian setelah itu battery keok dan gk mau charge. gk bisa dipakai lagi. entah produk yg dikirim kesaya kebetulan yg cacat atau memang product gamesir T4 tidka bagus"
Automotive,Glade Diamond Aqua Reg 80ml,1,Negative,Sadness,sangat kecewa..barang rejectan di jual..pelayanan sangat buruk..kya ga butuh uang..respon buruk parah.kalo barang ga ada bisa konfirmasi dlu..gak asal kirim yg dibeli apa yg dikirim apa
Men's Fashion,Baseball cap : KAIRUI - Topi Baseball Topi Quick Dry Topi Olah Raga - BLACK,1,Negative,Sadness,"maaf kualitas buruk,, bahan tipis, lingkar kepala gak bisa disetel kecil,,"
Household,Bantal Tidur | The Luxe Pillow Dacron - random,5,Positive,Love,"bahan nyan lembut dan empuk enak dan tidur jadi lebih enak gak pegel pegel lagi pas bangun tidur bye bye salah bantal,Material bagus dan halus. Ukuran sesuai. Bagus Banget!. Harga terjangkau."
Movies and Music,"Stand Mic Meja klip / Boom Arm Microphone suspension Podcast,Gaming",4,Positive,Happy,barang sesuai deskripsi
Men's Fashion,CLUTCH PRIA HANDBAG PRIA WANITA ORGANIZER BAG POUCH BAG TAS AKSESORIES - BLACK GREY,3,Positive,Happy,"Overall semua oke, seller respon dan pengiriman. Tapi untuk talinya kurang kuat, baru beberapa kali pake sudah putus. Next agar dibagusin lagi ya."
Muslim Fashion,Mukena Anak Fruits ( Tas Canvas ) - Ungu,5,Positive,Love,MasyaaAllah bagusss muraaahhhh jangan Ragu order mukenah disini asli sd survey bbrp seller offline n online disini murah harganya barang sama dg yg diluaran yg harga mahal��jangan Ragu beli ditoko ini ya ????
Camera,One Set Cleaner Set Spray Ajaib Pembersih Layar Handphone Dan Laptop,5,Positive,Happy,"Cocok buat bersihin layar HP yang cepat kotor karena kena keringat gara-gara main game atau dipakai telepon. Cairan pembersihnya bening dan setelah disemprotkan bentuknya jadi semacam embun gitu dan engga berbau. Bentuk alatnya compact dan sekilas mirip vape, tapi mungkin ukurannya agak awkward untuk disimpan di saku (kecil engga, besar juga engga). Pengirimannya juga cepat. Overall, puas belanja barang ini di sini."
Food and Drink,10 Pcs Pisang Goreng Madu Bu Nanik (RESMI),5,Positive,Happy,"Respon seller ok banget, pisangnyaaa enakkk manis nagih"
Household,PCK-01 Penjepit Barang / Pickup Tool Ver.1 Alat Capit Pemungut Sampah,5,Positive,Happy,"produk sesuai,, berguna utk bersihin sampah di jalan depan rumah,, pengiriman cepat,, respon seller cepat,, packing dus+bubble wrap tebal.. thx"
Office & Stationery,Label Barcode MURAH 100 x 150 A6 kertas stiker thermal 500 pcs,5,Positive,Love,"bagus, pengiriman cepet banget bakal jadi langganan nih"
Mother and Baby,Kodomo Baby Tisu Basah Anti Bacterial 50 sheets,5,Positive,Happy,Menggunakan bahan alami. Tidak memicu alergi. Tanpa bahan pengawet. Aman untuk bayi ??.
Precious Metal,Logam Mulia LM 3 Gr ANTAM (REINVENTED),5,Positive,Love,respon cepat sangat memuaskan
Tour and Travel,18 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,5,Positive,Happy,"Respon cepat, barang dpt digunakan dengan baik"
Other Products,Cerutu Argopuros Box Isi 24,5,Positive,Love,Mantapp!! Packing rapi dan fast respon! Recommended lah!!
Office & Stationery,Lakban Bening Coklat 2 inch x 90 yard ( 45mm x 90 yard) setara daimaru - Bening,1,Negative,Sadness,gampang putus :( kurang mantep dipake nya
Body Care,HMNS Perfume - Farhampton 100ml,1,Negative,Sadness,"Kecewa sekali dengan kualitas botolnya, baru 2x semprot langsung copot seperti itu. Terpaksa saya pindahkan isinya ke botol eceran. Sayang sekali padahal wanginya enak."
Automotive,BASEUS CAR WAX LAZY MANUAL WAXING PERAWATAN MOBIL CUCI MOBIL - Hitam,5,Positive,Happy,paket AMAN....TQ gan
Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,5,Positive,Happy,Kualitas produk bagus ??. Jahitan rapi. Desainnya cantik ??. cm kekurangannya kl isi banyak kartu jd sesak hehe
Books,Laut Bercerita,4,Positive,Happy,"bukunya sampai dengan selamattt, tapi sayang banget di beberapa sudutnya ada sedikit damage"
Household,UCHII Air Diffuser Aroma Therapy w/ Electric Night Bluetooth Speaker,5,Positive,Happy,"pengiriman cepat, packing rapi dan aman (kardus packing tebal plus bubble wrap). barang sudah dicoba dan semua berfungsi dengan baik. thank you so much seller ??"
Beauty,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,2,Negative,Sadness,warna tdk sesuai dg yg diinginkan
Electronics,Kipas Angin Meja / Duduk NAGOYA (Desk Fan) 12in - NG12DF,3,Positive,Happy,"Kipas ok, namun packingnya rusak, dosnya sudah terbuka."
Toys and Hobbies,SK-M6 Mainan Tenda Anak Terowongan 4 in 1 + Kolam + Ring Basket Mainan - TENDA 4IN1 MERA,1,Negative,Anger,"Proses kemas/kirim LAMA, seller ditanya hanya jawab MOHON SABAR, MOHON TUNGGU. Tidak kasih kepastian kapan kirim. Hrs nya dijawab BISA / TIDAK. End up barang di pickup sendiri ke gudang kurir krn perlu."
Computers and Laptops,"RB - C78 Meja Laptop Lipat Portable Meja Belajar Anak Multifungsi Anti - POLOS, 03",1,Negative,Fear,"Seharusnya chat dijadikan makesure barang, warna dll, jgn kaku kaku bgt jadi roko"
Carpentry,Over Steker Saklar On Off Stop Kontak Switch type318,1,Negative,Anger,"yg dikirim rusak, ajukan komplain tp gak jelas"
Mother and Baby,Pediasure Vanila 1800g (1-10 tahun) Susu Formula Pertumbuhan - 2 Pack,5,Positive,Happy,Suka produknya abbott indonesiaPackingan bagus
Sport,PREMIUM CELANA PENDEK LARI TRAINING GYM OLAHRAGA ZIPPER POCKET CASUAL - S21 BLACK M,2,Negative,Fear,tidak sesuai dengan gambar
Automotive,3M Clay Bar Claybar Detailing Salon Mobil Menghilangkan Noda Aspal,5,Positive,Happy,sudah sampai dan lengkap y gan. trins
Kitchen,Onix Dispenser Galon Air Aqua Pompa Galon Automatic,1,Negative,Sadness,Produk tidak bagus
Office & Stationery,Papan Tulis Anak Tablet Belajar Menulis Menggambar LCD Writing 8.5 Inc - Merah,1,Negative,Fear,"Barang belum sampai sampai hari ini, Toko Pefia Tolong Reviwe lagi kerjasama dengan kurir Antaraja itu, sangat lelet dan gak bertanggung jawab, barang belum sampai sdh di konfirmasi diterima pemesan hadeeehhh, kurir abal2...lama super lelet"
Party Supplies and Craft,Lem Balon / Perekat Balon / Ballon Glue,5,Positive,Love,"penjual ok, barang nya bagus, dan kurirnya pun juara. mantap deh. sukses terus ya kaaa"
Books,Technical Analysis for Mega Profit (HC) Cover baru,3,Negative,Sadness,"Bukunya pas dibuka agak kotor gtu, terus ada beberapa penyokan disisi buku :("
Books,Buku MASTER SUKSES CAT CPNS 2021-2022 UPDATE SUPERLENGKAP HOTS,1,Negative,Anger,"pelayanan penjual nya jelek, slow respon banget"
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,1,Negative,Fear,"pelayananya buruk, harus ditingkat lg"
Beauty,IKAT RAMBUT KOREA TOWEL RING SET ISI 40 PCS - All black,3,Negative,Sadness,barang yg sampai tidak sesuai pesanan
Property,Panen telur - Oxihom Baskom Saringan Tirisan K1903 - Cokelat,5,Positive,Happy,barang bagus. pengirim cepat. s3moga bermanfaat
Kitchen,Korek Api Kompor - Lighter Pemantik Kompor Gas,5,Positive,Happy,"Harga tdk mahal, kualitas baik"
Books,Dale Carnegie - How To Win Friends and Influence People-Simon & Schust,5,Positive,Happy,"barang sesuai deskripsi, makasih seller"
Animal Care,Life cat Kaleng 400gr - Makanan Basah kucing life cat kaleng 400gr,1,Negative,Fear,wah sy pake sameday..masa dtgnya besoknya. smtra sy byr jam 13.30..respon lama..rugi lah tau gt sy ga ush pilih yg sameday..mksd biar cepet.malah jd lama.ga rekomen bgt.??
Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,4,Positive,Happy,Jahitan rapi. Potongannya rapi. Warnanya cantik ??.
Toys and Hobbies,Iron Man Mark 50 Action Figure Recast,3,Negative,Anger,Cat nya jelek banget.. detailing nya jelek parah.. murah sih.. tapi ya gitu.. jelek
Electronics,"Mesin Absensi BioFinger AT-100, 500 Jari, USB Flash, EXCEL, Murah, Grs",5,Positive,Happy,"Oke mantap, pengiriman cepat, seller ramah fast response. Produk sesuai harapan. Thanks"
Other Products,PACKING DUS + BUBBLE - TAMBAHAN DUS + BUBBLE,1,Negative,Fear,udah order buble tapi Buble nya gk ada . untung gk kenapa2
Food and Drink,KERUPUK MAWAR PUTIH KHAS PALEMBANG 250 grm,5,Positive,Love,repeat order ke 4
Automotive,spidol ban original toyo paint marker murah - Hijau,1,Negative,Anger,minta warna kuning dan gold malah gold dua2 nya payah seller
Kids and Baby Fashion,"Legging Stripe Anak Perempuan 7 - 13 Th / Leging Strip / Lejing Polos - Hitam, polos",3,Negative,Fear,"barangnya gak sesuai gambar, biasa aja, pantes hrg murah"
Household,Ultrasonic Aroma Diffuser Humidifier Colorful LED 300ml+remote,1,Negative,Fear,"Bintang satu ya, chargernya patah, gak bisa digunakan, akhirnya harus cari charger lain. charger nya ada di dalam alatnya, jadi jelas bukan kesalahan pengiriman."
Movies and Music,Wireless Lavalier Microphone Mini Mic for iPhone Android Phone - Type-C Plug,5,Positive,Happy,"Pengiriman cepat, packing rapih dan aman. Kualitas suara standar sebanding dengan harga"
Tour and Travel,Royal Tulip Gunung Geulis Resort and Golf,5,Positive,Love,"terima kasih kak, puas beli voucher tiket disini, recommended seller ??"
Automotive,3M Clay Bar Claybar Detailing Salon Mobil Menghilangkan Noda Aspal,1,Negative,Fear,"Gak sesuai gambar, sudah benyek, kemasan plastiknya polos gk ada print 3mnya sesuai gambar"
Computers and Laptops,Cooler Master Notepal CMC3 Silent Fan Laptop Cooling Pad,5,Positive,Happy,"Bagus, berkualitas, sesuai gbr. Makasih Seller, Tokped dan Kurir"
Beauty,L'Oreal Paris Mascara Waterproof Lash Paradise Black,3,Negative,Fear,Yg satu kuasnya diangkat sudah dalam keadaan patah /lepas.. brushnya nyemplung di dalam.. Mohon dicek kembali sblm dikirim
Women's Fashion,VONA Dompet Wanita Lipat Dua Panjang Bahan Kulit Sintetis - MOZA - Navy,4,Positive,Happy,"sesuai pesanan, cuma tempat kartu kurang lebar"
Health,Stella Parfum'ist Smart Matic Caffe Latte,1,Negative,Anger,"Barang yg dikirim ga ada remote nya, ga lg belanja disini, toko kurang teliti�"
Books,The Alchemist 25th Anniversary: A Fable About Following Your Dream,3,Negative,Sadness,"Kertas daur ulang jadi sedih , ga puas"
Food and Drink,Petik Mangga,1,Negative,Fear,rasanya kaya buav*ta. gk worth it
Movies and Music,Joyo JCP-01 Capo Gitar Akustik dan Elektrik - Cokelat Kayu,5,Positive,Happy,bagus sesuai
Kitchen,CELEMEK MASAK APRON KATUN DRILL HARGA MURAH KUALITAS PRIMA - Putih,3,Positive,Happy,"produk cukup bagus, pas sesuai harga"
Household,Laundry Bag Jaring Baju Kotor Kantong Mesin Cuci Bra Celana Dalam - 30 X 40 CM,1,Negative,Sadness,pesanan tidak lengkap lebih dari 40 pcs tidak dikirim
Electronics,Sanken Rice Cooker 1 Liter SJ-203 Warna Random - Biru,3,Negative,Fear,Harga di struk yang dimasukkan di kotaknya beda dengan harga yang ditampilkan di tokopedia. Kok bisa harganya lebih mahal ya? Di struk beda jauh harganya
Precious Metal,Minigold Black Series Logam Mulia Koin Emas Mini 24 Karat 0.025 gram,5,Positive,Love,selalu langganan disini. ngmpulin recehan menjadi emas.
Body Care,L'Oreal Professionnel Serioxyl Denser Hair Serum Rambut Rontok,1,Negative,Fear,"dikasi bonus gratisan hair mask serie expert, tapi uda expire barangnya, pas dipake bikin kepala ketombean.. kl ga niat ngasih gratisan, mending ga usah sih drpd bikin rusak rambut orang"
Party Supplies and Craft,box clover segi 4 / kotak kado hadiah gift makanan cd bingkisan,5,Positive,Happy,bagus . packing aman
Beauty,Garnier Men Complete Package Mask Pack of 10,3,Negative,Sadness,"awalnya dikirim kurang, untung ada video unbox. proses komplain nya lama, barangnya bagus tp pelayanan tokonya jelek"
Camera,Isi Refill Fujifilm Instax Mini Instant Color Film isi 23,4,Positive,Happy,baru transfer satu jam kemudian barang nyampe.. cepat BAT !!!! ya walaupun harga go send sdikit rada mahal.. recommended seller nih gaes... makasih ya sis.. semoga makin banyak diskon :D
Gaming,"NINTENDO WII + 2 LEMOTE + 2 NUNCAK + HDD 500GB FULL GAMES 270GAMES - 1 REMOTE NUNCUK, MESIN SAJA",3,Negative,Fear,"lumayan, biar pelayanan ala kadarnya. tapi di saat main kadang layar loss signal dari Wii console nya. trus kenapa harus beli hardisk yang begitu besar kalau isi 500game cuma 60gb"
Automotive,BASEUS C1 MINI CAR VACUUM CLEANER PORTABLE PENGHISAP DEBU LAPTOP/MEJA - Hitam,5,Positive,Happy,Sedotannya Kuat. Harganya Murah. Mudah Dibersihkan. Kabel Listrik Panjang.
Food and Drink,PRONAS Paket Luncheon A Free Canister,1,Negative,Fear,free canister ga dikirim.. payah kecewah dah males beli disini
Gaming,Gamepad Nisuta Mikuso GP-USB009 USB Dual Shock transparant - Biru,3,Negative,Fear,"Gamepad sampai dengan packing std, gamepad satu normal namun yang satunya L2 dan R2 hilang entah kemana sudah di cek memang tidak ada apakah kesalahan pembuatan di pabrik atau memang produk gagal, semoga untuk ditingkatkan ketilitian dalam pengiriman sebelum sampai ke tangan konsumen, jadi stik atau gamepadnya terpaksa main pakai L2 dan R2 cabutan dari stik lain yang beda merek dan warnanya hitam, padahal gamepad normal sayangnya tombol R2 dan L2 missing/hilang, semoga gamepadnya awet. makasih y"
Health,10ml Lemongrass Essential Oil | Minyak Sereh Dapur 100% Murni,3,Negative,Sadness,kualitas aroma tidak sesuai ekspektasi
Women's Fashion,Tanktop Singlet Dalaman Wanita Gaya Korea - Jfashion Naraya,2,Negative,Sadness,bahan nya tipis...nyesel beli 3..harusnya test 1 dulu hahaha...maaf ya..cuma bisa kasih bintang 2
Office & Stationery,Whiteboard gantung 90 x 120 cm,5,Positive,Happy,Barang yang dikirimkan sesuai dan harga terjangkau
Tour and Travel,Pullman Ciawi Vimala Hills Resort and Spa Hotel,5,Positive,Love,"Highly Recommend Seller, sangat ramah dan komunikatif dalam memberikan konsultasi serta sabar dalam menjelaskan detail pertanyaan. Proses ordering hingga terbit Vouchernya sangat cepat. Good Job ????????"
Party Supplies and Craft,KOREK API ELEKTRIK FINGERPRINT TOUCH LED SENSOR RECHARGEABLE IMPORT,5,Positive,Happy,sdah sampai.. brang normal sesuai deskripsi.. pengiriman cepat..
Carpentry,Toolset ToolKit Dengan Box 16 Pcs HJ-C016,2,Negative,Anger,packing nya jelek. casing nya penyok�...kualitas jg kurang...bbrp tidak pas ditempat nya
Gaming,Kipas Pendingin Hp Gaming Fun Cooler Cooling Pad KH01 NEW,5,Positive,Happy,"bagus, angin nya terasa kuat tapi belum kebiasa ama getarannya doang yang agak kuat"
Sport,Speeds Door Chinning Bar / Pull UP bar Speeds / Iron Gym 013-4,1,Negative,Fear,"barang datang dengan cepat, tapi salah barang. yang datang malah ab wheel aa."
Office & Stationery,Kertas HVS A4 | 75 Grm | PaperOne,1,Negative,Fear,"PENIPUAN! Barang yg dikirim HVS F4, saya baru sadar setelah pesanan selesai jadi tidak bisa ajukan komplain. Hati-hati dengan penjual ini teman-teman yg mau pesan, lebih baik di toko lain saja. Thx"
Food and Drink,Silverqueen Cashew 62g,1,Negative,Anger,"COKLATNYA LEMBEK, BENYEK !!"
Household,Triple W Smart LED Digital Alarm Clock Jam Meja Weker Lampu Tidur - Hitam,5,Positive,Love,bagus nih..sensor nya ok bgt. pilihan suara utk alarm jg oke lah.. akirnya dpt alarm clock yg sesuaiiii
Movies and Music,MIXIO Sound card V8 Mixer SoundCard V8 MIXER Audio USB External,1,Negative,Sadness,"Kualitas Jelek,,,Suara Mic Udah Max Suara Kecil ,,,"
Health,Masker Evo PlusMed 4d Medis - Putih,1,Negative,Sadness,"Bahannya berbeda dengan yg dulu. Dulu dalam putih sekarang tidak. Jadi panas, kasar, dan gatal. Gamau beli lg disini nyesel kualitas dah turun beda jauh."
Electronics,Kova Liko Kompor Listrik Mini Stove Moka Pot Seduh V60 Manual Brew - Hitam,5,Positive,Happy,Barangnya original. Hemat listrik. Bahan kuat & awet. Mutu terjamin SNI. Penjualnya ramah banget. Packaging aman. Proses pesanan cepat. Gampang dipakai.
Household,Triple W Smart LED Digital Alarm Clock Jam Meja Weker Lampu Tidur - Hitam,2,Negative,Fear,"Belum sebulan pemakaian, lampu pada jam dan indikatornya sudah mati dan tidak berfungsi lagi. Padahal jam tidak pernah jatuh atau terkena percikan air. Sebelum mati, jam hanya bisa menyala paling lama 3 hari setelah batre dicas penuh jadi tidak sesuai dengan iklannya yg bisa bertahan belasan hari"
Automotive,BASEUS C1 MINI CAR VACUUM CLEANER PORTABLE PENGHISAP DEBU LAPTOP/MEJA - Hitam,5,Positive,Love,"Barang sesuai dengan deskripsi, sedot nya kuat banget, cocok buat debu� kecil di sela� laptop ato mobil, woke banget lah cincai lah siplah"
Other Products,PACKING DUS + BUBBLE - TAMBAHAN DUS + BUBBLE,1,Negative,Sadness,"Kali ini saya kecewa, mungkin karyawan teh Nina agak lalai liat order, sudah jelas ada pesanan bubble wrap dan dus, tapi paket yg saya terima tanpa bubble wrap dan dus."
Precious Metal,UBS Logam Mulia BT21 Tiger 0.25 Gr,5,Positive,Happy,"pengiriman cepat, aman, thank you UBS"
Toys and Hobbies,Jumping Pirates Roulette Family Game,1,Negative,Sadness,nggak fungsi..pisaunya ditusuk semua ke dalam tong tapi kepalanya tetap stay
Camera,Mini Photo Studio Box Folding Kotak Tempat Foto Portable with LED,2,Negative,Anger,"Barang sdh dtg packing rapih, tapi LED nya tdk nyala. Brg dtg ketika sy lg travelling pas di coba LED tdk nyala dan di hubungi tokonya tdk mau bertanggung jawab krn status order telah selesai. Selayaknya brg di test dahulu sebelum dikirim ke pembeli utk memastikan semua berfungsi!"
Phones and Tablets,"Vention Kabel Data Micro Usb 3A Fast Charging Quick Charge Android - COL Black, 0.25m",5,Positive,Happy,Produk dan Layanan Bagus serta terpercaya
Electronics,Xiaomi Mijia Robot Vacuum 1C Cleaner 2500pa Suction - Robot Vacuum 1C - Global,1,Negative,Fear,baru 5 hari barang sudah rusak padahal pemakaian normal. saya kirim balik barang nya ke penjual. katanya masuk garansi toko dan akan di service tapi sudah 1 bulan masih belum ada kejelasan juga. jadi sementara saya kasih bintang 1 dulu. sampai saya terima kembali barang nya dengan keaadaan normal dan berfungsi
Books,Laut Bercerita,5,Positive,Love,"pengiriman cepat, adminnya responsif, buku kualitas bagus banget."
Carpentry,YJ-01 Nano Spray Gun Disinfectant Wireless 800 ml,1,Negative,Sadness,"saya beli Nano Spray di Mic_acc88, barang tidak bagus, saya kembalikan ke toko Mic_acc88, saya minta tukar, oleh toko Mic_acc88 ditukar dengan barang yang sama, ternyata barangnya sama jeleknya, saya minta tukar lagi, saya minta Merk MIXIO WH-08, karena saya lihat gambar di toko MIC_acc88 ada, barangnya lebih murah, saya sudah sampaikan apabila MIXIO WH-08 bagus, saya mau beli lagi dengan menambah uang, ternyata barang yang dikirim kesaya bukan MIXIO WH-08, saya tidak tau barang itu type apa, saya kecewa, sisa uang juga tidak dikembalikan, toko MIX_acc88 tidak menjawab chating saya, kalau menjawab hanya sepatah sepatah kata, tidak memberikan penjelasan dengan baik, bagainana nasib sisa pembelian saya, padahal sudah saya sampaikan, apabila mengirim MIXIO WH-08, sesuai permintaan saya, maka saya akan beli lagi"
