Category,Product Name,Customer Rating,Sentiment,Emotion,text
Carpentry,Charger Aki Portable 12V/2A Mobil | Motor,1,Negative,Sadness,"baru di colok listrik nya kok lampu batre nya udh full semua y, belum juga di cas ke aki.. tidak berfungsi y alat nya"
Camera,"2 in 1 Portable Mini Folding Tripod for DSLR,GoPro,Xiaomi Yi",5,Positive,Happy,"sesuai dengan harga dan yg paling penting pelayanan cepat bagi saya yg dropshiper sangat terbantu, terima kasih ka"
Toys and Hobbies,Kuy Cartridge Original - V1,1,Negative,Sadness,buset di kasih merk ares. di pake di pod kuy 1 hari langsung bau gosong.. perdana kecewa belanja di toko ini..
Books,The Alchemist 25th Anniversary: A Fable About Following Your Dream,2,Negative,Sadness,"pengiriman lambat sekali (4 hari) stok tidak jelas , penjual bingung sendiri apakah stok masih ready atau tidak"
Computers and Laptops,SSD 256GB RX7 SATA,1,Negative,Sadness,"beli 2 ssd, 1 diterima dalam kondisi rusak"
Other Products,Tinta plastisol Brain Plus putih 1kg,5,Positive,Love,udah langganan
Mother and Baby,Pediasure Vanila 1800g (1-10 tahun) Susu Formula Pertumbuhan - 2 Pack,5,Positive,Happy,suka produknya abbott indonesiapackingan bagus
Food and Drink,Petik Mangga,1,Negative,Fear,sangat tidak cocok dgn yg tidak suka manis. ini minuman manis bgt dan rasanya artificial mangga bgt. salah untuk yg expect ini minuman seger dan fresh dr mangga buah.
Movies and Music,Sound card V8 Mixer Bluetooth SoundCard V8 Audio Soundcard,4,Positive,Happy,baik
Kids and Baby Fashion,V019 Tali Strap Kalung Rantai Masker Anak motif LUCU Unik - V019-Sun MIX,1,Negative,Fear,ada pilihan mix warna yg dikirim warna biru padahal utk anak perempuan..kecewa..gk mau beli lagi dsini
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,5,Positive,Happy,barang sesuai deskripsi. produk original. warna awet. packaging bagus.
Women's Fashion,Celana pendek wanita rayon polos adem variasi warna - WARNA 11,3,Negative,Sadness,tidak sesuai dengan foto
Body Care,Whisper Pembalut Wanita Regular Flow 40's,1,Negative,Anger,official tapi lama banget...
Computers and Laptops,Telkomsel Orbit Star 2,1,Negative,Fear,"nope! kalau kepikiran mau beli, saran saya jangan. product sering rto gajelas, cs after sales service yg buruk, dijamin pengalaman kalian akan kecewa."
Precious Metal,Minigold Black Series Logam Mulia Koin Emas Mini 24 Karat 0.025 gram,5,Positive,Love,"mantap,, packing rapi.. mantap pokoknya..."
Gaming,Nintendo Switch / N Switch Joy-Con Joycon Joy Con (Left / Right) WARNA - GREEN PINK,5,Positive,Happy,"barangnya ok, kemasannya tidak ada rusak. joycon ungu (sebelah kanan) sempat tidak terdeteksi, namun setelah re insert joyconnya dua kali, akhirnya berfungsi. so no issue there! harganya bersaing, sellernya fast response, terima kasih!"
Animal Care,Kura Kura Brazil Res Baby - Size � 4cm,1,Negative,Sadness,kura kuranya tidak mulus
Other Products,BUBBLE PACK (PACKING TAMBAHAN),1,Negative,Sadness,sangat kecewa pesen 2 dkirim 1 huuuuuufffttt
Precious Metal,5 gr RM 2021,5,Positive,Happy,"mantap, selalu ok sesuai produk deskripsi"
Electronics,LAMPU EMERGENCY 26SMD 8JAM USB DARURAT AOKI AK 7820 - Random,1,Negative,Sadness,di keterangannya kuat 8 jam....eh baru aja 1 jam juga belum udah redup para
Sport,Extreme Fishing Pen Pancingan Pena Mini Saku Portable,5,Positive,Love,sesuai deskripsi. produk berfungsi dengan baik. packing aman ??. harga bersahabat ??.
Food and Drink,TUKU - TUKUCUR Kopi Susu Tetangga 1 Liter - Normal,1,Negative,Sadness,"pesen hari selasa malem, nyampe rumah rabu sore.. kamis masih aman, jumat pagi di minum udh asem.. padahal masih banyak.. jadi kecewa :("
Office & Stationery,"Stempel Warna Flash I Otomatis Design Custom - kecil, 1 warna",5,Positive,Love,pelayanan bagus besok2 order lagi
Camera,Klip Orange Backdrop clamp Studio Fotografi penjepit background BESAR,2,Negative,Fear,"murah sesuai harga tapi barangnya kerass banget butuh 2 tangan dan ringan, gak berat. jd utk harga murah begini ya gausah ekspektasi tinggi2."
Sport,MINISO Matras Yoga Pola Garis Tubuh 5mm Matras Yoga Kebugaran Rumah - Abu-abu,5,Positive,Happy,"nyaman, ga licin, mantebbb"
Books,Your Name - Shinkai Makoto - Haru,2,Negative,Sadness,"kecewa banget, barang lecet dan ada noda di sampul depan belakang, pengiriman lama banget pake kurir antaraja hih. buat adminnya kalo barang jelek gini jangan dikirim, jadi malas mo baca bukunya"
Automotive,Glade Diamond Aqua Reg 80ml,1,Negative,Sadness,gak sesuai dgn pesanan dan pengiriman pengganyian produl tanpa konfirmasi
Electronics,Xiaomi Mi TV Stick Full HD Android TV Stik - Garansi Toko,1,Negative,Fear,barang yg dibeli sama sekali tdk berfungsi. utk komplain hrs ada video unboxing (pdhal bukan kerusakan fisik). beli dari official store ternyata sama sekali tdk menjamin kualitas barang.
Phones and Tablets,ROBOT RT-CH12 CAR MOUNT PHONE HP HOLDER DASHBOARD KACA MOBIL AUTOMATIC,1,Negative,Sadness,cepat rusak
Animal Care,PURR+ Premium Pet Spray 500ML Antiseptic Ion-Activated Water,5,Positive,Happy,"packing sangat baik. buble warp sangat tebal. pengemasan cepat, pengiriman kurir standar. produk masih segel. exp msh lama. terima kasih."
Toys and Hobbies,GOLD FOIL KARTU REMI POKER ANTI AIR WATERPROOF KOLEKTOR CARD,5,Positive,Happy,sangat amazing cool a f barang cepat sampee luar biasa
Sport,Manset Tangan Pria Wanita / Arm Sleeve / Manset Sepeda /Manset Hitam,5,Positive,Happy,barang telah sampai dengan packaging yg bagus
Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,2,Negative,Fear,"gimana ini ya, saya beli celana dalam hitam 5 ,grey 3,pink 2, kok ukuran nya beda beda yang pink paling gede, grey kecil banget"
Movies and Music,Selang Pianika Yamaha,4,Positive,Happy,pengiriman barang cepat dan kualitas mantap sesuai dengan harga .
Men's Fashion,Baseball cap : KAIRUI - Topi Baseball Topi Quick Dry Topi Olah Raga - BLACK,2,Negative,Fear,untuk pengatur besar topinya dari plastik dan gampang putus
Office & Stationery,"Notebook #Binding/ Custom/ Planner Dotted/ Grid/ Journal/ Agenda - garis, Hitam",1,Negative,Fear,"produk tidak sesuai dengan deskripsi, penjual juga salah kirim dan tdk solutif, padahal sudah dituliskan instruksi di keterangan"
Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,2,Negative,Sadness,"bahan panas, tipis, gatal kalau dipakai lebih dari 1jam"
Party Supplies and Craft,"PAPER TRAY TATAKAN MAKAN KERTAS / PIRING KERTAS UNTUK RESTORAN CAFE - Cokelat, 12x12 cm",5,Positive,Happy,"barang sesuai, terima kasih"
Women's Fashion,MINI Mochi Bag ( P 24 x T 18 ) - rose pearl,3,Negative,Sadness,"tasnya bagus, ringan dan elegan. tapi sayang, dateng2 pas dibuka jahitan sebelah kanan sudah pada copot jdi lgsg saya bawa ke permak tas??"
Health,Masker Evo PlusMed 4d Medis - Putih,1,Negative,Sadness,"kali ini belanja disini sangat mengecewakan!!! free ongkir, biasanya dikirim dng si cepat reguler. tapi kali ini dikirimnya dengan si cepat halu !!!kardus penyok,terbuka, berantakan !!!! sangat buruk dan jenis delivery tidak sesuai dengan yg ada diaplikasi !!!"
Computers and Laptops,Thermal Grizzly Kryonaut Thermal Paste 1 Gram cooler ORIGINAL - KEMASAN BARU,5,Positive,Love,"memory sdh sy pasang. ada 4 keping 8 gb ddr3, semua berfungsi dg baik. pengiriman lumayan cepat. recommended seller. ??"
Camera,kain background foto waterproof - Hitam,1,Negative,Sadness,"prod dikirim dgn dilipat,tdk digulung padahal utk background foto..jadinya ada bekas lipatan permananen"
Precious Metal,Minigold Black Series Logam Mulia Koin Emas Mini 24 Karat 0.025 gram,5,Positive,Love,"alhamdulilah, oderanku yang kedua nih tiba dengan selamat. terima kasih banyak semoga tetap menjadi penjual yang jujur dan amanah aamiin yaa rabb"
Kitchen,Sunxin - Rak Piring 2 Susun Plastik -2115/ Rak piring Dapur Baskom - Merah Muda,1,Negative,Sadness,"packing tdk ada, sudah tau pengiriman jauh tp tdk dilapisi pelindung. sisi2 sudut barang rusak"
Gaming,Minecraft Windows 10 Edition PC Original - 62e2 - DVD-DL,5,Positive,Love,gameny aman buat online offline. anak saya suka banget mainnya. trims seller
Body Care,SCARLETT WHITENING BODYLOTION by Felicya Angelista - CHARMING,1,Negative,Anger,toko ini kurang ajar kasih barang kurang banyak alasan
Kids and Baby Fashion,Tas Sekolah Anak SD Laki Laki - C. America Navy,1,Negative,Sadness,"tipis, bagian dalam kurang rapi, untuk harga segitu jadi mahal krn ga awet"
Toys and Hobbies,Coreful Figure Sakurajima Mai - Bunny Ver. (20cm),5,Positive,Love,respon dan barang di proses dengan cepat thx kyou!! recommended banget.!!
Party Supplies and Craft,BUBBLE / BUBLE / BABEL WRAP HITAM BENING TEBAL DKM+ - HITAM TEBAL,1,Negative,Anger,"roll diambil 1/4. nampak dari potongan sudah mencong mencong. jualan yang benar, jangan hanya ingin untungnya saja"
Mother and Baby,Pediasure Vanila 1800g (1-10 tahun) Susu Formula Pertumbuhan - 2 Pack,5,Positive,Happy,"klo produk udh pasti bgs krn original. pengiriman nya jg bgs, hari ini order bsk bisa lgs nyampe. tks"
Men's Fashion,"kemeja putih PNS pria baju PDH cowok - Putih, S",2,Negative,Sadness,"jahitannya banyak yg ga rapi, kain agak nerawang"
Kitchen,SARUNG TANGAN PLASTIK isi 100pcs / 50 pasang,5,Positive,Happy,barang sesuai pesanan dan telah diterima dengan baik. terima kasih.
Automotive,KUNCI STIR MOBIL CH830 MODEL T -PENGAMAN MOBIL - SAFETY LOCK ARMORED,1,Negative,Anger,barang cacat saya tidak suka
Movies and Music,Selang Pianika Yamaha,5,Positive,Happy,"trima kasih, respon cepat, barang sampai dgn selamat ??"
Carpentry,Angle Grinder / Mesin Gerinda Tangan Orion - HG-954,1,Negative,Sadness,"kecewa bgt, sudah packing nya kurang aman, expedisi juga asal-asalan. produknya cacat, ada bekas baut nya udah dibuka padahal brg baru. trus di body nya ada bekas lecet dan tombol power nya patah pula lagi????????"
Toys and Hobbies,Pokeball,1,Negative,Anger,harga mahal dan ga sesuai ekspetasi. cat ga rapih dan bahan kyk plastik murahan
Party Supplies and Craft,Lem Balon / Perekat Balon / Ballon Glue,5,Positive,Love,"pakai lem ini hati�. pastikan penataannya balon sebelum dipasang, kalau nda ga bisa dicabut. bisa dicabut tp resiko pecah. mantul tingkat kerekatannya..."
Other Products,"Aluminium Miter T-Track for Router and Table Saw Jig - Silver, 10 cm",1,Negative,Fear,respon seller lambat.. 2 hari dl baru barang dikirim..
Automotive,Black Retrim - Penghitam Bodi Plastik Dasbor Motor Mobil Permanen,5,Positive,Love,mantap
Other Products,BUBLE EXTRA,1,Negative,Anger,"percuma jg kasih buble warp dikasih brg reject pabrik, ga bs kasih pot.pula rese"
Automotive,Bubble Wrap Plastik Pembungkus Helm,1,Negative,Fear,"saya sejujurnya nyesel sih beli bubble wrap ini, kayak cuman dikasih seiprit doang, saya beli 2pcs. saya pikir packaging helem saya akn dibalur sama bubble wrap ini, eh cuman kayak nutupin sebelah kiri dan sebelah kanan dus helem, kecewa sih sama pesanan ini. kayak gak niat gitu, thanks !"
Office & Stationery,Kertas HVS A4 | 75 Grm | PaperOne,1,Negative,Fear,"pengiriman tidak sesuai jadwal , pengiriman sangat lama tidak di proses proses , di anjurkan sangat kalau buru� jgn beli di toko ini pelayanan buruk , hanya cepat membalas chat saat mau beli , klau sudah beli boro� di bales , di read saja tidak"
Kitchen,GM Bear Set Pisau Dapur isi 5pcs Hitam 1083-Pisau Set 5 Pcs,1,Negative,Sadness,pisaunya tidak tajam sama sekali
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,5,Positive,Love,"terimakasih banyak untuk toko ini... saya kelupaan beli lilin ultah... jadi baru hari h-1 acara... syukur puji tuhan lilin bisa sampai tepat waktu, padahal dikirim keluar kota...."
Automotive,Hayaidesu Keychain Gantungan Kunci Aksesoris Variasi Motor Mobil - Hitam,5,Positive,Happy,produk sesuai deskripsi??. variasi produk beragam. berfungsi dengan baik.
Precious Metal,RM New 2 g,5,Positive,Happy,sudah diterima dengan baik. terimakasih
Kitchen,Goto Whale Pompa Galon Dispenser Air Minum Charge Usb Gallon Pump - Putih,1,Negative,Anger,"kecewa banget,barang rusak di jual,lain kali kalo jual barang yang jujur jgn barang rusak yang di jual ya!!!!!!!!"
Mother and Baby,Minyak Telon My baby 150 150ml,5,Positive,Happy,packing sangat aman . selalu puas thx seller sukses
Household,Suling Tembok 12 Mata Tekuk / gantungan baju ke dinding 12 titik,3,Negative,Sadness,ada yg patah gantungannya
Animal Care,Cakaran kucing Garukan kucing cat scatcher,1,Negative,Anger,rusak 3 pcs gak bisa pakai karena packing asal
Carpentry,BARDI Smart PLUG WiFi Wireless Colokan - IoT Smart Home Colokan Steker,5,Positive,Love,mantab. terhubung ke siri juga bisa
Food and Drink,Paket Indomie Rasa Mie Celor Khas Palembang - 8 Pcs,1,Negative,Fear,yang dateng sangat-sangat beda dengan yang di foto
Office & Stationery,Correction Tape / Pita Koreksi Joyko CT-522,5,Positive,Happy,"persediaan stok buat kakak sekolah, selalu joyko pilihannya, barang original. terimakasih buat pelayanan yang diberikan terbaik deh:)"
Body Care,HMNS Perfume - Farhampton 100ml,1,Negative,Fear,"baunya pasaran, prtama kali pakai semua orang sekitar gue sakit kepala.. jangan trlalu expektasi tinggi... rugi kalian harga segitu.."
Kitchen,Onix Dispenser Galon Air Aqua Pompa Galon Automatic,2,Negative,Sadness,sudah macet harus di ketok2 dulu baru nyala mesin
Precious Metal,RM 5 gram 2022,5,Positive,Happy,"fast respons, original, mulus, pengiriman cepat, seller ramah dan tidak sombong ???? harga tolong dimurahin lagi"
Muslim Fashion,Jilbab Instan Pet Antem L / Hijab Kaos Bergo Anthem Size L,5,Positive,Happy,bahannya adem. jahitan rapi.
Food and Drink,Dendeng Sapi l Dendeng Sapi Manis 200 gram,1,Negative,Fear,dendeng yg sy terima ada beberapa yang muncul jamur putih di dipermukaan dagingnya. untuk rasa banyak sekali ketumbarnya sehingga waktu dimakan rasanya kasar sekali. seller mohon diperhatikan kualitas produk sebelum dijual. terima kasih.
Men's Fashion,Seragam PDL Security Satpam Model Terbaru - M,1,Negative,Sadness,pelayanan buruk tidak ada respon warna baju tdk sesuai di wa dan chat via toped gg ada respon beda jauh sama yg saya punya yg beli d toko ini
Muslim Fashion,"sarung instan anak laki laki usia 10-13 tahun - Pilih Motif, Size M",5,Positive,Love,baguusss sarungnya
Muslim Fashion,Nabnib - STRIPY Ciput Rajut Premium - Taupe,5,Positive,Happy,"tidak licin. pembelian ke sekian. bagus, warna sesuai gambar."
Toys and Hobbies,Flatband Slingshot Ketapel Tali Rubber Slingshot Karet Tarikan Ketapel - 1. Grey,5,Positive,Happy,"pengiriman cepat, barang bagus packing rapi, terimakasih"
Beauty,Madame Gie Nailmoji Nude Series (Satuan) - Shimashima,5,Positive,Happy,"warnanya soft,baguus sukaaa harga terjangkau buat ganti2 warna kuku ????"
Muslim Fashion,"Celana Pangsi Sirwal Murah - M, Merah",1,Negative,Sadness,paketan nya sudah 9 hari belum sampai jg penjual d hub tidak bisa
Precious Metal,Minigold Black Series Logam Mulia Koin Emas Mini 24 Karat 0.025 gram,5,Positive,Love,"pertama transaksi, semoga berkah dan next order lagi ??"
Body Care,Whisper Pembalut Wanita Regular Flow 40's,1,Negative,Sadness,"amat sangat disayangkan, pelayanannya sangat buruk. barang sdh seminggu lbh masih statusnya menunggu kurir pick up, pembungkusnya jg sangat tdk layak. pembalut wanita dibungkus dengan plastik transparan saja tanpa box? sangat mengecewakan"
Food and Drink,Pie Susu Dhian Bali,1,Negative,Sadness,pesanan sy tidak sampai ke rumah sy sesuai alamatnya.
Phones and Tablets,KIVEE 10000mAh power bank cepat dengan indikator LED - Hitam,1,Negative,Fear,"powerbank nya tidak bisa berfungsi.. baterai full charge tapi sewaktu disambungkan ke handphone, handphone tidak tercharge.."
Camera,Tripod weifeng 3120A bisa untuk hp dan kamera - 3110,1,Negative,Fear,"lehernya patah, seller nya ga bisa ganti rugi. gatau di cek dulu apa ngga sebelum di kirim"
Gaming,Stick Ps3 OP Wireless Original Pabrik Hitam Controller,1,Negative,Fear,"ternyata stick ga dikirim pake dus nya, kyk beli barang bekas. ga sesuai deskripsi."
Mother and Baby,Transpulmin Baby Balsam - 20gr,5,Positive,Happy,menggunakan bahan alami. melembabkan kulit bayi. aman buat kulit bayi. nggak memicu alergi. penjualnya ramah banget.
Sport,XM-L T6 Senter Kepala 3 Lampu LED New Brand Headlamp XML,1,Negative,Sadness,pengait senter patahh sangt kecewaa
Camera,SILICA GEL BLUE GRADE A ISI 100 SACHET,5,Positive,Happy,senang sekali... karena sekarang untuk produk ini packingnya tidak dilakban lakban lagi. sudah dimasukkan plastik per 5 pack.
Health,Tim Ayam Obat Herbal Komplit 12 macam,1,Negative,Sadness,"kecewa banget. waktu datang, plastik seal ga rapet. dan dialamnya banyak banget semut. banyak banget. komplain ke penjual malahan ga di tanggep. bilangnya 'ga mungkin' ada semut. malahan komplain pembeli alasan ini itu. mana mungkin sih ga di semutin! ini aja goji berrynya ga kering. packingnya penuh angin gitu ga seal rapet. hey penjual. jangan lupa tuh: customer service. walaupun jualan bisa salah paling ga bisa bilang sorry atau ikut prihatin. tapi jangan seperti penjual ini malahan ga peduli begitu. parah banget. gila. jarang mau tulis panjang2 ribet. apalagi beli barang yang simple2 gini. tapi ini keterlaluan banget. ga recommend. terakhir mau urusan sama nih toko."
Food and Drink,Korean Kimchi SAMWON,1,Negative,Anger,bau bgt kayak bau sampah
Phones and Tablets,ROBOT RT-CH12 CAR MOUNT PHONE HP HOLDER DASHBOARD KACA MOBIL AUTOMATIC,5,Positive,Happy,build kokoh. kualitas bahan bagus. bisa nahan beban hp. proses pesanan cepat.
Camera,Smart Camera Wifi V380 HD720P Wireless Mini IP CCTV Phone Audio,5,Positive,Happy,"produk sesuai deskripsi. pemasangan mudah, kualitas gambar bagus pakai aplikasi v380 pro"
Men's Fashion,Tas Ransel Laptop Backpack Waterproof Franzen Rapid Rulle Series 601 - Biru,5,Positive,Happy,jahitannya rapi. ukuran sesuai. nyaman dipakai. modelnya keren
Men's Fashion,"Seragam Safari Baju Safari Setelan Safari Security Seragam Satpam - hitam panjang, S",3,Negative,Sadness,"posisi kancing dan lubamg kancing tidak sejajar, jadi saat dikancing bajunya panjang sebelah dan bagian leher tidak rata"
Precious Metal,UBS Logam Mulia BT21 Tiger 0.25 Gr,5,Positive,Happy,"produk sesuai deskripsi. packing rapi dan aman. thanks, ubs ??"
Computers and Laptops,Mouse Gaming HP M150 - 1600DPI USB Wired Macro Programmable - Hitam,1,Negative,Anger,barang emang harga aslinya sekitar 55 an tapi seller sok sok an bikin diskon yg dari 99rb di diskon 59rb.olshop emang keras
