Category,Product Name,text_no_stop,Sentiment,Emotion,Customer Rating
Electronics,Power Supply 10A / 12V Adaptor CCTV CENTRAL,berfungsi tapi sayangnya penyok,Positive,Happy,3
Electronics,"Mesin Absensi BioFinger AT-100, 500 Jari, USB Flash, EXCEL, Murah, Grs",barang berfungsi baik. packaging aman ??. barang mudah digunakan.,Positive,Happy,5
Electronics,"Mesin Absensi BioFinger AT-100, 500 Jari, USB Flash, EXCEL, Murah, Grs","oke mantap, pengiriman cepat, seller ramah fast response. produk sesuai harapan. thanks",Positive,Happy,5
Electronics,DORAHOMI Oven Listrik Low Watt Electric Open Kue alat panggang 12Liter - Putih Susu,packaging rapi. gampang dipakai. desainnya elegan ?. baret dikit tp masi ok overall,Positive,Happy,5
Electronics,DORAHOMI Oven Listrik Low Watt Electric Open Kue alat panggang 12Liter - Putih Susu,"fast respon, barang bagus panasnya juga bagus",Positive,Happy,5
Electronics,DORAHOMI Oven Listrik Low Watt Electric Open Kue alat panggang 12Liter - Putih Susu,"alhamdulillah barang sudah diterima dg baik,respon penjualnya top deh.semoga makin sukses,abang kurirnya ramah.terimakasih",Positive,Happy,5
Electronics,Xiaomi Mijia Robot Vacuum 1C Cleaner 2500pa Suction - Robot Vacuum 1C - Global,barangnya original ??. gampang dipakai. garansi resmi. penjualnya ramah banget.,Positive,Happy,5
Electronics,Xiaomi Mijia Robot Vacuum 1C Cleaner 2500pa Suction - Robot Vacuum 1C - Global,barang bagus berfungsi baik. hasil pengepelan juga bersih. pengiriman cepat.,Positive,Happy,5
Electronics,Ezviz C6N 2MP 1080p Smart Wifi Pan Tilt CCTV camera original garansi - C6N only,"segel rusak agak ragu kualitas sempet komplain ,disertakan video unboxing saat paket datang. tp sama penjual direspons negative. yasudahlah. kapok beli disini",Negative,Fear,1
Electronics,Kulkas 1 Pintu Sanyo Aqua D190. Dark Silver. New Colour,"barang dateng pake kurir toko, unboxing trnyt ad lecet/baret ampe besi ny keliatan sesuai foto yg saya ambil. dlm chat dgn owner tidak ad pertanggung jwban, chat sy cm read dr smnjk kmrn mlm (6 april 2020 jam 8an mlm, smpe skg tgl 7 april 2020 jam 16.30an)",Negative,Anger,2
Electronics,Kulkas 1 Pintu Sanyo Aqua D190. Dark Silver. New Colour,"awalnya coba2 beli merk tapi ternyata kulkasnya ga bagus, saat proses pendinginan kompressornya suranya keras berisik sumpah ganggu banget",Negative,Anger,2
Electronics,BESI KAKI KULKAS-RODA KULKAS-TATAKAN KULKAS DAN MESIN CUCI,baru datang saya rakit coba naikan kulkas baru sebentar kaki sudah patah al hasil tidak pakai untung kulkas tidak jatuh,Negative,Sadness,2
Electronics,BESI KAKI KULKAS-RODA KULKAS-TATAKAN KULKAS DAN MESIN CUCI,barangnya ringkih bgt. saya baru pake udh penyok. pdhl saya pake mesin cuci 7 kg. maap.,Negative,Sadness,1
Electronics,PRINTER KASIR/PPOB THERMAL 58MM PANDA PRJ-R58D ANDROID (USB+BLUETOOTH),"gak guna dibeli, aplikasi semua gabisa. moka cashlez semua gabisa. dulu beli apa juga ga connect. no recomended. harga mahal. support jelek",Negative,Fear,1
Electronics,IWARE ZJ-5809 MINI PORTABLE BLUETOOTH THERMAL PRINTER PPOB/KASIR 58MM,"dikirimnya lama, plus batrenya cuma 1500mah alias tdk sesuai pic.",Negative,Fear,2
Electronics,Paket Mesin Kasir Android Untuk Restoran,drawlernya ga bisa kebuka manual ataupun yg otomatis,Negative,Sadness,3
Electronics,Paket Mesin Kasir Android Untuk Restoran,lacinya sering macet tidak terbuka otomatis,Negative,Sadness,1
Electronics,Kit Mp3 Bluetooth,pakingnya aman. pakein dus tipis doang. pdahal elektronik dg barang riskan pecah kalo tumpuk brng lain,Negative,Sadness,3
Electronics,Kit Mp3 Bluetooth,"tidak sesuai diharapkan, volume tidak besar kencang",Negative,Fear,2
Electronics,Module KIT MP3 Player Bluetooth Lengkap 1 Set,"ad retak bagian kasingnya yg ad logo bluetooth nya, unit mp3 kit blom tes mudah2han nyala, setelah tes ternyata gak ad suaranya padahal kalo pake modul mp3 lain nyala?? keluar biaya 2x niat hemat malah buntung",Negative,Sadness,1
Electronics,Module KIT MP3 Player Bluetooth Lengkap 1 Set,"klo bisa test dulu , minimal nyala .kondisi barang yg sampai saya tidak bisa nyala , komponen dioda yg gak terpasang power 5v input.overall ok , bisa sy perbaiki retur.thanks",Negative,Fear,3
Electronics,Module KIT MP3 Player Bluetooth Lengkap 1 Set,"packing rapi, tidak aman,, dus penyok...player hancur.....",Negative,Sadness,2
Electronics,Rechargeable Mini Wireless Keyboard For Android Tv Box mini i10,"tidak sesuai deskripsi, tidak sesuai gambar, bbrapa tombol yg tidak berfungsi, mau retur, mau ganti dg model lain yg backlight, ga masalah nambah biaya, tp respon seller biikin kecewa!",Negative,Fear,1
Electronics,Rechargeable Mini Wireless Keyboard For Android Tv Box mini i10,banyak tombol yg rusak... batre rusak tidak bisa charge.,Negative,Anger,1
Electronics,Xiaomi MiBox Mi Box S Mi Box 4 Internasional Android TV MDZ-22-AB - TanpaKeyboard,"aplikasi banyak gak bisa kebuka. cm bs youtube aja. wirelles keyboard arah atas,back angka 3 tidak bisa. kecewa tidak dilakukan pengecekan dlu sebelum dikirim. niat mau nonton bein tidak bisa. remote mi boxnya jg tdk bisa.",Negative,Sadness,1
Electronics,Original RUIZU X50 8Gb BLUETOOTH Sport MP3 Player DAP TF FM Pedo V X02,"tidak bisa upload transfer file komputer mp3 player, padalhan sudah gonti usb cable data yg terbaik sudah update usb drive nya. ternyata harus beli external memory card, awalnya tertulis internal 4gb :(",Negative,Sadness,2
Electronics,4Connect Bluetooth Audio Receiver Dongle with MP3 Player and FM Radio,"pengiriman cepet, tapi qualitas barangnya jelek, kekuatan baterai cuma bertahan 30-40 menit, klo dicas suara berdesis.",Negative,Anger,2
Electronics,4Connect Bluetooth Audio Receiver Dongle with MP3 Player and FM Radio,"suara noise seperti saat sedang mencari saluran radio agak meletup2 sangat mengganggu, padahal sedang berada mode bluetooth mendengarkan musik. bikin sakit telinga.",Negative,Sadness,2
Electronics,AUQOZ A8 Handy Mini Walkie Talkie - Radio HT New 888s by Pofung,"yg satu error mulu. jadinya repot. kadang hidupnya susah, kalauoun hidup, harusbpakai headset, sebab mic nyala mati",Negative,Sadness,3
Electronics,AUQOZ A8 Handy Mini Walkie Talkie - Radio HT New 888s by Pofung,"nggak recomended saya sdh tes wtnya katany jarak 1km, 100 meter saja sdh gangguan",Negative,Fear,1
Electronics,AUQOZ A8 Handy Mini Walkie Talkie - Radio HT New 888s by Pofung,"1 ga bisa nyala, 1 mati2 suaranya",Negative,Sadness,1
Electronics,Baterai Case AAA ke AA Adaptor Battery Konverter Adapter A3 to A2,"seller 2x masalah dalam pengiriman barang. pertama, saya beli 3 macam barang yg kirim cuman 1 macam. kedua, barang yg sudah dikirim tetapi tidak seusai pesanan saya. alhasil cuman 2 barang yg saya pesan yg nyampe. ngasih resi jg tidak sesuai pengajuan komplain, admin slow respon, official store ga menjamin deh",Negative,Sadness,1
Electronics,Telephone rumah single line analog standar panasonic KX-TS505 SECOND - Merah,"barang tdk bs pake ,ring tune jg g bunyi.kecewa",Negative,Sadness,1
Electronics,Telephone rumah single line analog standar panasonic KX-TS505 SECOND - Merah,"barang tdk bisa dipakai, suara tdk keluar ... sangat mengecewakan",Negative,Sadness,1
Electronics,Telephone rumah single line analog standar panasonic KX-TS505 SECOND - Merah,"mic speakernya rusak, suaranya terlampau kecil banget, nyaris gak bisa dengar. hmm not worth it. gak cek dulu sebelum kirim!",Negative,Anger,2
Electronics,Telephone rumah single line analog standar panasonic KX-TS505 SECOND - Merah,ujung kabel colokan gagang telepon pesawat telepon sudah tidak bisa terpasang sempurna.,Negative,Sadness,3
Electronics,Telepon Kabel Sahitel S35 Pesawat Telepon Rumah Sahitel S-35 (Kuning),penjual responsif saat diajukan pertanyaan tentang barang yg dikirim... jd kecewa bngt... ndak recomended sm penjual kyk gini... saran bwt toko cari pegawai sikapnya enak responsif kepada pelanggan... agar pelanggan merasa puas senang pelayanan,Negative,Fear,1
Electronics,Lampu LED STRIP SELANG 3528 2835 10M 220V 10 Meter 5050 Outdoor RGB,"sy pernah usaha jd sy tdk mau menjelekan usaha org, sya toleransi klo pertama beli colokan rusak sy anggap kurir, tpi transaksi ke-2 lampu 2dari 3 hanya nyala setengah, bagaimana admin jualan tidak cek dulu sebelum pac d kirim. jujur saya kecewa, saya beli barang mungkin murah tapi bukan yg rusak donk.. cukup terakhir kali belanja toko ????",Negative,Anger,1
Electronics,Lampu LED STRIP SELANG 3528 2835 10M 220V 10 Meter 5050 Outdoor RGB,packing jelek ..brg dtng kotaknya penyot2..pesan 8 bh rusak 2 bh,Negative,Anger,1
Electronics,BASEUS LAMPU DINDING SENSOR OTOMATIS / MALAM / TIDUR LED KAMAR RUMAH - Aisle Light,"respon pengiriman sangat lambat.status sengaja dirubah pengiriman agar tidak batas waktu batal otomatis. tapi barang tidak dikirim-kirim. status berubah pengiriman sampai resi keluar 3 hari, baru kurir berhasil pickup barang. payah....!!!",Negative,Anger,1
Electronics,BASEUS LAMPU DINDING SENSOR OTOMATIS / MALAM / TIDUR LED KAMAR RUMAH - Aisle Light,barang ga bisa dipake ...lampunya ga nyala sensornya rusak..,Negative,Anger,1
Electronics,BASEUS LAMPU DINDING SENSOR OTOMATIS / MALAM / TIDUR LED KAMAR RUMAH - Aisle Light,"bagian magnet perekat tidak melekat sempurna, jadinya ketika ditempel lampunya jatuh cukup kecewa bagian magnet wadahnya ga melekat kuat jdnya buat rusak lampu kalau jatuh kelantai",Negative,Sadness,3
Electronics,Senter Swat Mini Zoom / Senter Police LED- U3 5.0,"tidak recommend banget pelayanan ngk bagus tidak sesuai foto, saya beli 2 tetapi lampu mati satu tidak lengkap",Negative,Fear,1
Electronics,Senter Swat Mini Zoom / Senter Police LED- U3 5.0,"barang yg tidak dikirim, penjual janji akan dikirim saat sy order berikutnya. tetapi sampai order ke2 dateng tidak disertakan juga kekurangan barangnya. penipu sellernya.",Negative,Anger,1
Electronics,Senter Swat Mini Zoom / Senter Police LED- U3 5.0,"barang yg dikirim tidak dicoba terlebih dulu sehingga 1 pcs yg tidak berfungsi,mau diretur ongkir mahal dr harga barang,jadi kecewa",Negative,Sadness,1
Electronics,Senter Swat Mini Zoom / Senter Police LED- U3 5.0,"barang gak berfungsi, kalo mau dikirim cek dulu bos senter gak hidup cas seharian, packing juga tidak bagus bungkusnya yg pecah",Negative,Sadness,1
Electronics,Senter Swat Mini Zoom / Senter Police LED- U3 5.0,"harga murah, tapi fisik terima gaa sesuai harapan, lampu gagang gaa berfungsi, zoom besar kecil gaa berfungsi, parah lagi, saya kasih waktu 3 jam jawab keluhan saya via chat, tapi seller slow-slow aja, padahal online.. utamain kepuasan pelanggan, jangan hanya nyari keuntungan semata, gaa bakal berkah..",Negative,Fear,1
Electronics,BARDI Bundling LED Strip RGBWW Wifi 2m & Adaptor 4m,jelek! silikon pelindungnya setelah ditekuk gampang pecah sobek gitu. kualitas lamounya juga tidak sebaik yg saya bayangkan. jauh dibawah kualitasnya philips.,Negative,Anger,1
Electronics,BARDI Bundling LED Strip RGBWW Wifi 2m & Adaptor 4m,"barang sangat jelek, tidak fungsi, klaim� tetap rusak. mendingan jangan beli.",Negative,Anger,1
Electronics,BARDI Bundling LED Strip RGBWW Wifi 2m & Adaptor 4m,barangnya yg sobek diujung macet� ketika dinyalakan,Negative,Sadness,3
Electronics,LAMPU EMERGENCY 26SMD 8JAM USB DARURAT AOKI AK 7820 - Random,"lampu sudah charge ga bisa menyala sama sekali padahal baru beli,saya kecewa sekali!!!penjual no respon!!!!",Negative,Anger,1
Electronics,LAMPU EMERGENCY 26SMD 8JAM USB DARURAT AOKI AK 7820 - Random,keterangannya kuat 8 jam....eh baru 1 jam juga belum redup para,Negative,Sadness,1
Electronics,LAMPU EMERGENCY 26SMD 8JAM USB DARURAT AOKI AK 7820 - Random,sekelas official store paling kacau packingnya. bener2 cuma plastik item tipis kualitas trash bag dilakban asal-asalan. mending kalau tambah opsi bubble wrap.,Negative,Sadness,3
Electronics,LAMPU EMERGENCY 26SMD 8JAM USB DARURAT AOKI AK 7820 - Random,gada 2 jam uda redup padahal cas seharian sebelum pemakaian pertama,Negative,Sadness,2
Electronics,Lampu led strip RGB warna warni ip44 3528 komplit set adaptor remote,"gak rekomendasi beli disini, masalah tapi seller ga jawab pesan. tadinya ga mau pakai fitur komplain tokped gw kira seller bakal mau tanggung jawab, tapi sampai pesanan otomatis selesai belum juga balasan. buat pelajaran buat lain, beli barang kaya gacha, kalau lagi ga beruntung bisa dapat barang jelek ga bisa dituker",Negative,Fear,1
Electronics,Lampu led strip RGB warna warni ip44 3528 komplit set adaptor remote,lampu nyala... tapi bentar tahan nya... habis mati... terus colon lagi hidup... trus bentar mati... ngak tau salahnya dimana...,Negative,Sadness,1
Electronics,Lampu led strip RGB warna warni ip44 3528 komplit set adaptor remote,"barang rusak, ga bisa nyala sama sekali. sebaiknya coba dulu sebelum dikirim.",Negative,Anger,1
Electronics,Lampu led strip RGB warna warni ip44 3528 komplit set adaptor remote,"1 lampu rusak tidak bisa hidup dr awal, 1 lampu lg mati tdk bisa hidup setelah dipakai sehari.",Negative,Fear,1
Kids and Baby Fashion,SK-C19 Ikat Rambut Karet Pita Anak 18 in 1 Jepit Rambut Anak Aksesoris - Pink Tua,2 aksesoris ga ada...sama 1 rusak...kan harus 18 pcs...in cuma 16 pcs...lain kali tolong d check dlu ya...,Negative,Fear,3
Kids and Baby Fashion,Topi bayi rajut newborn / Kupluk bayi rajut / Topi kupluk bayi pom pom - Hitam,minta warna dusty sma abu abu kirim abu abu ama pink,Negative,Sadness,3
Kids and Baby Fashion,Jam Tangan Anak Pilot Perempuan Atau Laki Laki Anti Air - Putih,"pengiriman lama, jam ok semoga awet",Negative,Anger,3
Kids and Baby Fashion,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,klo mau kirim barang sebaiknya cek dulu gan saya beli 2 yg satu mati saya harga segitu lumayan,Negative,Sadness,3
Kids and Baby Fashion,"Masker ANAK ANAK 3 ply isi 50pcs kids 3-14thn face mask earloop - Putih Polos, Chasa Kid",box gak rakit,Negative,Sadness,2
Kids and Baby Fashion,"Masker ANAK ANAK 3 ply isi 50pcs kids 3-14thn face mask earloop - Putih Polos, Chasa Kid",tdk sesuai pesanan,Negative,Fear,1
Kids and Baby Fashion,Topi bayi rajut newborn / Kupluk bayi rajut / Topi kupluk bayi pom pom - Hitam,"hati-hati kalo beli barang toko ini, deskripsi penjual real barang datangnya harus jelas lihat. bacain tiap pembeli bintang 1 komentar produknya, respon penjual gimana, chat penjual ga mencerminkan seseorang baik.",Negative,Fear,1
Kids and Baby Fashion,"Jumper panjang bayi 0-2 tahun Baju bayi unisex import jumper lucu anak - MARUKO PINK, 60",barang dikirim tidak sesuai walaupun tidak seharusnya 2 warna jangan satu warna,Negative,Fear,2
Kids and Baby Fashion,"Jumper panjang bayi 0-2 tahun Baju bayi unisex import jumper lucu anak - MARUKO PINK, 61","beli 6 pieces dgn catatan 6 warna yg berbeda tapi datang dgn warna yg sama kesemuanya,",Negative,Sadness,1
Kids and Baby Fashion,Jam Tangan Anak Pilot Perempuan Atau Laki Laki Anti Air - Putih,"tidak sesuai yg dipesan, harusnya hitam 1, merah 1, pengiriman lama.",Negative,Fear,2
Kids and Baby Fashion,Jam Tangan Anak Pilot Perempuan Atau Laki Laki Anti Air - Putih,minta pink sama merah d kirim merah semua... untung anaknya mau...seller arogan.. jualnya memaksa... saya mau warna yg sesuai ... kapok deh gak lagi lagi,Negative,Sadness,1
Kids and Baby Fashion,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,"kameranya jelek banget, deskripsi katanya bisa walkie talkie ternyata ga bs, response penjual sangat lambat, ga dapet sim card malah ganti kaos kaki",Negative,Anger,2
Kids and Baby Fashion,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,semua mengecewakan,Negative,Sadness,1
Kids and Baby Fashion,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,sudah 3 kali ganti kartu.. sinyalnya tidak terus.. sekali sinyal ngak bisa telp menerima telp.,Negative,Sadness,2
Kids and Baby Fashion,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,"jam tangan rusak, ga bisa dipakai sampai rumah. anak sy menangis kecewa",Negative,Sadness,1
Kids and Baby Fashion,"OVIKIDS - Jeans Anak Skinny 123/468/81012 Unisex (2-6/7Th) - Biru, 7",celananya kekecilan sayang amet,Negative,Sadness,3
Kids and Baby Fashion,"OVIKIDS - Jeans Anak Skinny 123/468/81012 Unisex (2-6/7Th) - Biru, 8",celanany ga masuk k kaki anak saya...padahal pesannya udh d naikan 1 ukuran....,Negative,Sadness,2
Kids and Baby Fashion,"OVIKIDS - Jeans Anak Skinny 123/468/81012 Unisex (2-6/7Th) - Biru, 9",barang tidak sesuai no besar tp nyatanya kecil,Negative,Fear,2
Kids and Baby Fashion,"MINIBOUBOU Unisex Short Playset Safari - Elephant, M (1-2Y)",bahanny ga enak,Negative,Sadness,3
Kids and Baby Fashion,"MINIBOUBOU Unisex Short Playset Safari - Elephant, M (1-2Y)",bahan panas ga menyerap keringat motif printan agak buram,Negative,Sadness,3
Kids and Baby Fashion,"MINIBOUBOU Unisex Short Playset Safari - Elephant, M (1-2Y)",beli warna ungu kenapa warnanya jelek ungu pudar,Negative,Anger,3
Kids and Baby Fashion,Kaos Kaki Sekolah SD / Kaos Kaki Anak anak - Hitam Polos,bukan kaos kaki.. tidak tumitnya.. sekali pakai langsung melar,Negative,Sadness,1
Kids and Baby Fashion,Kaos Kaki Sekolah SD / Kaos Kaki Anak anak - Hitam Polos,tidak sesuai apa dibayangkan,Negative,Fear,1
Kids and Baby Fashion,"TweedyToys - Sandal Baby Shark / Sandal Anak Import Lucu - Biru Muda, 17cm",sandalnya licin. anak berkali-kali kepleset ketika jalan pakai sandal ini. bawahnya licin sekali,Negative,Sadness,3
Kids and Baby Fashion,Tas Sekolah Anak SD Laki Laki - C. America Navy,tidak sesuai ekspektasi saya......bahan tipis...cuma modelnya yg bagus,Negative,Fear,3
Kids and Baby Fashion,Tas Sekolah Anak SD Laki Laki - C. America Navy,"bahan tipis, kualitas buruk",Negative,Anger,1
Kids and Baby Fashion,Tas Sekolah Anak SD Laki Laki - C. America Navy,tak seindah yg dibayangkan,Negative,Sadness,1
Kids and Baby Fashion,Tas Sekolah Anak SD Laki Laki - C. America Navy,"tipis, bagian dalam rapi, harga segitu mahal krn ga awet",Negative,Sadness,1
Kids and Baby Fashion,Tas Sekolah Anak Laki Laki Sd Smp Gr RW402 Backpack Sekolah - Hijau,maaf kak kasih bintang 3 soalnya bagian dalam tas sobek terus reseletingnya dol susah dibuka tutup lain kali tolong cek dulu ??,Negative,Sadness,3
Kids and Baby Fashion,Tas Sekolah Anak Laki Laki Sd Smp Gr RW402 Backpack Sekolah - Hijau,barangnya ga rapih..terutama jahitannya masih benang yg ga beraturan,Negative,Sadness,2
Kids and Baby Fashion,Tas Sekolah Anak Laki Laki Sd Smp Gr RW402 Backpack Sekolah - Hijau,barang sudah sampai tapi tidak sesuai sample,Negative,Fear,2
Kids and Baby Fashion,Tas Sekolah Anak Laki Laki Sd Smp Gr RW402 Backpack Sekolah - Hijau,"pake seminggu udh rusak, bahannya sambungan brudul ga bisa dijahit ulang . waktu dtg masih rapi .kecewa......",Negative,Sadness,2
Kids and Baby Fashion,Tas Sekolah Anak Laki Laki Sd Smp Gr RW402 Backpack Sekolah - Hijau,tas bagus .. how how,Negative,Sadness,2
Kids and Baby Fashion,Tas Sekolah Anak Laki Laki Sd Smp Gr RW402 Backpack Sekolah - Hijau,harga & kualitas terlalu jauh.. harga tinggi vs kualitas rendah.,Negative,Sadness,2
