Category,Product Name,text_no_stop,Sentiment,Emotion,Customer Rating
Sport,ALAT BANTU SIT UP/PENAHAN KAKI SIT UP/SIT UP STAND/HOME FITNESS - Hitam,kualitas bahan tinggi ??. packing aman ??. dijamin termurah. produk nyaman & mudah dipakai.,Positive,Love,5
Health,ONEMED - Masker Earloop 3 Ply Medis | Surgical Mask - Hitam,"mantab.. fast response, terima kasih ????",Positive,Happy,5
Computers and Laptops,RAM KINGSTON HYPERX FURY DDR4 8GB 2666MHz 21300 GAMING RAM PC DDR4 8GB,"respon cepat, barang original terbaik recomended packing baik. sukses selalu",Positive,Love,5
Men's Fashion,Bitzen Ikat pinggang pria model rel sabuk gesper kulit men belt - 09,kualitas barang jelek.penguncinya sudah patah saat baru dibuka..,Negative,Anger,1
Food and Drink,Sambal Bu Rudy Surabaya - BAWANG,sambal asem chat penjual gak respon kecewa,Negative,Sadness,1
Gaming,Minecraft Windows 10 Edition PC Original - 62e2 - DVD-DL,"akhirnya bisa main mc online bareng temen, sellernya benar-benar baik ngasih panduannya jelas banget. mantab pokoknya",Positive,Love,5
Beauty,Jedai Jepit Rambut 5 Cm Ufa Thailand 2 warna 6 pcs - PAKET 17,"bahan jepitnya bagus, awet dipake gak mudah rusak",Positive,Happy,5
Food and Drink,Marumiya Rice Topping Furikake Abon Tabur Jepang - GOMASHIO 45gr,"bagus produknya, enak marumiya rice topping furikake nya, bisa juga bubur, harga terjangkau, recommended",Positive,Love,5
Electronics,PIEZO BUZZER INDUSTRIAL ALARM 3v-24v 95db CONTINUOUS - HITAM,suaranya mantap ??. packaging aman ??. barang mudah digunakan.,Positive,Happy,5
Computers and Laptops,"Logitech C920 Webcam PRO Full HD 1080p Autofocus, Noise-Cancelling","barang dikirim salah, pesan webcam logitech logitech official kok bs dikirimmya headphone jbl! penukaran barang butuh 4hari kerja! sungguh lama",Negative,Anger,1
Computers and Laptops,"Usb HUB Vention 4 Port Usb 3.0 2.0 High Speed Power Adapter OTG - CHL 3.0, 0.15m",jir sehari pake rusak :( quality control dong yg bener ahelah,Negative,Anger,1
Computers and Laptops,"Logitech C920 Webcam PRO Full HD 1080p Autofocus, Noise-Cancelling","pengiriman 2 hari terlambat. padahal bilang bakal lgsg dikirim. habis order chat lgsg ga respon. utk official store brand segede logitech, sungguh mengecewakan.",Negative,Sadness,1
Muslim Fashion,Bella Square Hijab Segiempat Part 2,"pengiriman lama, barang sesuai harga , tlg qc perbaiki bolong2 bks jarum jahitannya, garis putih kerudung abu yg lbh keliatan",Negative,Anger,2
Household,Bantal Alas Duduk Silikon Gel Empuk Kualitas Premium Perlengkapan Ruma - Hitam,"review barang: kualitas bahannya cukup bagus, tapi gak empuk gmn jg sih, kalo duduk lama pantat pun masih terasa panas. review penjual: pesan sabtu siang, hr rabu dpnnya baru dikirim. pdhal butuh cepat buat yg lagi sakit ?? maaf gak bs kasih bintang 5.",Negative,Sadness,2
Tour and Travel,13 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,oke yah kakakkk biasa langganannnnnn,Positive,Love,5
Other Products,Liquid A La Carte Cream Poundcake 100ML Liquid Ala Carte Alacar - 3MG,"gatel tenggorokan jgn beli deh loe,nyesel gw beli",Negative,Fear,1
Automotive,Cover Motor Urban Sarung Motor Matic Bebek Vario Mio Beat Supra Scoopy - Biru Muda,produk original ??. kualitas bahan sangat baik????. berfungsi baik.,Positive,Love,5
Animal Care,Daily Disinfektan 5L cairan disinfektan siap pakai - Reguler,barang cepat sampai dlm keadaan baik,Positive,Happy,5
Sport,YONEX ARCSABER 71 LIGHT RUDY HARTONO RAKET BADMINTON ORIGINAL - RED(FREE KAOS,"barang lecet, tidak bisa diganti karna saat unboxing tidak video, pelajaran yg mau beli disini.. kalo mau buka paketnya videoin biar ga kaya saya dapet raket lecet",Negative,Fear,1
Mother and Baby,Transpulmin Baby Balsam - 20gr,menggunakan bahan alami. nggak memicu alergi. tanpa bahan pengawet.,Positive,Happy,4
Electronics,Module KIT MP3 Player Bluetooth Lengkap 1 Set,"ad retak bagian kasingnya yg ad logo bluetooth nya, unit mp3 kit blom tes mudah2han nyala, setelah tes ternyata gak ad suaranya padahal kalo pake modul mp3 lain nyala?? keluar biaya 2x niat hemat malah buntung",Negative,Sadness,1
Food and Drink,Pronas Kornet Sapi Regular (kemasan kaleng EOE) 340 g,"mana barangnya??!sy order 3 macam n bayar 76rb, kok yg dtg cuma 1 paket promo harga 15rb aza?! jualan sambil nipu yah?! pdhl kalian official store loh!! toped gimana pertanggungjawabannya?! kapok sy kalo gini caranya!! balikin uang sy 60rb!!",Negative,Anger,1
Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,"sudah terima packingnya rapi, bahannya lembut, enak dipake, kurir yg selalu ramah, mkshpotongannya rapi.",Positive,Happy,5
Toys and Hobbies,Fidget Pop It Toy Murah Rainbow Mainan Anak Penghilang Stress Tiktok - ICECONE Pastel,"beli 18 biji , telp sama toko.. ternyata barang gk n d tawarin ganti murah. saya gak mau. eh tetap dikirim among us yg bukan uv! saya sudah bilang tidak mau! rugi 526 .",Negative,Anger,1
Toys and Hobbies,"MAINAN EDUKATIF ANAK MERONCE MANIK KELERENG MUTIARA, 750PCS PROMO! - CRYSTAL","suka....anak jd seneng meronce.sesuai pesenanya,barangnya jg bagus. mksh",Positive,Love,5
Precious Metal,RM New 2 g,"produk original, packing aman, seller fast respon, kurir ramah, promo tokped terpakai ??",Positive,Happy,5
Phones and Tablets,USAMS PB56 Power Bank Lanyard 10000mAh DUAL USB 2.1A - Hitam,mantap benar deh gak rugi dah beli disini cepat sampai selamat barangnya langsung bisa digunakan,Positive,Happy,4
Beauty,Garnier Men Complete Package Mask Pack of 14,"jumlahnya tidak sesuai dgn promonya. setelah sy terima & dibuka, jumlahnya hanya 4 yg seharusnya 5.",Negative,Fear,1
Tour and Travel,13 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,"good seller, ramah proses cepat",Positive,Happy,5
Toys and Hobbies,Fidget Pop It Toy Murah Rainbow Mainan Anak Penghilang Stress Tiktok - ICECONE Pastel,"beli 18 biji , telp sama toko.. ternyata barang gk n d tawarin ganti murah. saya gak mau. eh tetap dikirim among us yg bukan uv! saya sudah bilang tidak mau! rugi 526 .",Negative,Anger,1
Men's Fashion,"Sepatu Boots AP Ultraflex Motor Outdoor Kebun Anti Air By AP Boots - Hijau, 40",minta size 43 42 40 dikirim 42 semuanya tanpa konfirmasi dahulu,Negative,Sadness,3
Health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,bagus banget,Positive,Love,5
Party Supplies and Craft,Gantungan kait lengket transparan mudah dipasang kamar mandi dapur,barang tidak dalam paket,Negative,Sadness,1
Automotive,Little Trees Parfum Mobil Car Perfume Air Freshner Pengharum Mobil - LEATHER,ga teliti membaca requestku minta lemon knp yg dikirim summer linen??,Negative,Anger,1
Books,PO - Menu MPASI 913,bukunya sampe makassar rusak ujungnya. baru sempat unpack ?? entah cara packing tebel or kurirnya bermasalah. agak ga rela sih.. soalnya bukunya lumayan mahal,Negative,Fear,3
Men's Fashion,"Okechuku JAY Celana Chino Panjang Pria Celana Chino Pria Celana Pria - Hitam, Size 28",jahitan tidak pas. kancing celana tidak kuat. sorry tapi jujur,Negative,Sadness,1
Phones and Tablets,"KABEL DATA LED BASEUS HALO FAST CHARGING IPHONE/MICRO USB/TYPE-C 1M - Hitam, TYPE C","awalnya seneng barang cepat sampai bagus, ternyata belum sampai sebulan sudah rusak ga bisa dipake lg ??",Negative,Sadness,1
Sport,XM-L T6 Senter Kepala 3 Lampu LED New Brand Headlamp XML,mantul... semuanya ok,Positive,Love,5
Health,Masker Evo PlusMed 4d Medis - Putih,tipis banget talinya beneran sekendor tapi tali ga masalah si penting ketebalannua. sama tebelnya kaya masker yg wrna biru/ijo itu. awalnya baca komen ga percaya soalnya evo lumayan mereknya. ternyata beneran tipis bngt.,Negative,Sadness,1
Toys and Hobbies,Permainan Stako Kayu 54 Balok dengan 4 Dadu,"blm dimainin barang udh cacat mana no angkanya yg pudar lagi, parah dah",Negative,Anger,1
Sport,PREMIUM CELANA PENDEK LARI TRAINING GYM OLAHRAGA ZIPPER POCKET CASUAL - S21 BLACK M,produk original ??. dijamin termurah. nyaman dipakai ??.,Positive,Happy,5
Health,Imboost Kids Syrup Daya Tahan Tubuh - 120ml,"barang sudah sampai, packing aman pke bublewrap, pengiriman cepat, pesan kmren pgi, tdi pgi udh datang lgi, kurir ramah langganan, terimakasih tokopedia",Positive,Happy,5
Automotive,BASEUS C1 MINI CAR VACUUM CLEANER PORTABLE PENGHISAP DEBU LAPTOP/MEJA - Hitam,"hisapan lemah, suara sangat bising",Negative,Anger,1
Office & Stationery,Gel Pen / Pulpen / Pena Joyko GP-265 / Q Gel / 0.5 mm - Black,"teliti, saya pesan hitam 1 merah 1 yg dikirim hitam semua",Negative,Anger,1
Health,Tim Ayam Obat Herbal Komplit 12 macam,"herbal lengkap harga oke, sudah langganan. foto kalo sudah saya masak tim ayam obat",Positive,Happy,5
Electronics,CAMERA ENDOSCOPE ANDROID USB 720P IP67 TAHAN AIR KECIL,"ternyata tidak bisa dipakai redmi 3s, tetapi laptop bisa. tidak sesuai harapan",Negative,Sadness,3
Office & Stationery,Gel Pen / Pulpen / Pena Joyko GP-265 / Q Gel / 0.5 mm - Black,"barang diterima sesuai pesanan, thanks joyko",Positive,Happy,5
Food and Drink,Kripik Usus Ayam 1kg Super,"rasanya gak spt biasanya. pembelian yg 3 asin kebangetan !!! gitu packingannya cuma dibuble wrap, tdk diberi dos spt biasanya, sehingga kripiknya banyak yg hancur !!",Negative,Anger,1
Other Products,"Aluminium Miter T-Track for Router and Table Saw Jig - Silver, 10 cm","kualitas bahanya sangat bagus,,??????",Positive,Love,5
Party Supplies and Craft,Gantungan kait lengket transparan mudah dipasang kamar mandi dapur,"mentang2 beli 1 buat ngepasin uang kenapa dikasih dlm kondisi bekas ya? ga perekat sama sekali bekas lekukan juga. iya murah, cuman harus profesional dong jualannya..",Negative,Fear,3
Mother and Baby,PAKET INTIME Baby Bath Tub / Bak Mandi Bayi + POMPA - Biru Muda,kusutt datengnya pink.. padahal sudah d notr biruu.. ga bisa baca kayanya ni penjual..,Negative,Anger,1
Tour and Travel,Sim Card Eropa 30 Hari | Europe Simcard 30 Days Include Swiss - 8GB,"barang berfungsi baik, rekomended",Positive,Love,5
Animal Care,ikan hias aquascape glofish tetra import - Hijau,"orng nnya responnya jutek bgt,, biasa kali, saya cm bertanya ga ngajak debat,, sombong bgt penjual kyak bgini...",Negative,Anger,1
Health,Masker Karet Medis 3ply All Black Onemed Box Isi 26,"pesan 4 box disegel plastik hanya 1 buah, 3 lain tidak segel. apa maksudnya kenapa dibedakan seperti ini? bagaimana higenitas masker ini?",Negative,Fear,2
Automotive,BASEUS VEHICLE HOOK GANTUNGAN MOBIL CAR HANGER HOLDER - Hitam,sampah bgt! mohon jangan beli produk sampah,Negative,Anger,1
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",mantul boskuhhh barang istimewa,Positive,Love,5
Sport,PREMIUM CELANA PENDEK LARI TRAINING GYM OLAHRAGA ZIPPER POCKET CASUAL - S21 BLACK M,enak celananya nyaman dipakai,Positive,Happy,5
Computers and Laptops,"Usb HUB Vention 4 Port Usb 3.0 2.0 High Speed Power Adapter OTG - CHL 3.0, 0.15m",bagus... colok hardisk external tdk terdeteksi..,Negative,Sadness,1
Sport,XM-L T6 Senter Kepala 3 Lampu LED New Brand Headlamp XML,"produk diterima lengkap. lampunya terang. pas kepala. gak sempet foto, barang bagus, proses cepat.... penjual respon melambay... terima kasih",Positive,Love,5
Automotive,Bubble Wrap Plastik Pembungkus Helm,"barang bagus berkualitas, admin ramah jujur top pokoknya",Positive,Love,5
Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,ukurannya sesuai. bahannya adem. produk sesuai foto.,Positive,Happy,5
Beauty,Madame Gie Silhouette Eyeliner Small (48 Jam) - Lime Green,pengiriman pertama sudah expired. barang diganti baru tp expired terlalu mepet (jarak 3 bulan tanggal expired). seharusnya dicek dulu sebelum dikirim pembeli.,Negative,Fear,3
Phones and Tablets,Createkat Katfit Watch Band SPO2 Tracker - Biru,gak sesuai harga malah kualitas nol,Negative,Anger,2
Men's Fashion,Techdoo Kaos Kaki Ankle All Size 35-45 Kaoskaki Pendek KK01 - Putih,"kaos kaki sangat tipis, saat sudah transaksi respon penjual sangat lambat proses pengiriman",Negative,Anger,1
Toys and Hobbies,Boba Slime 200gr by kadokado.idn - Strawberry,aku suka banget... next pengen nyobain semua rasanya nyaman ketika digunakan.,Positive,Love,5
Women's Fashion,Tanktop Singlet Dalaman Wanita Gaya Korea - Jfashion Naraya,bahannya katun tapi adem,Negative,Sadness,3
Automotive,LAMPU DEPAN LED PHILIPS M5 ORIGINAL 100% BEAT FI VARIO 125 MIO M3 DLL,sesuai deskripsi� seller gercep & interaktif� rekomended �,Positive,Happy,5
Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,tidak sesuai,Negative,Fear,2
Office & Stationery,Deli Pen Holder/ Rak Tempat Alat Tulis 4/8 Slot Space Besar 893X - 8935 - 2 sekat,"pelayanan buruk sekali, pengiriman barang buruk sekali lama banget sampainya. kapok beli disini lagi gak lagi-lagi",Negative,Fear,1
Automotive,Hazecool AC Cleaner - Pembersih AC SPLIT & AC MOBIL,hazecool ac cleaner - pembersih ac split & ac mobil,Negative,Sadness,1
Kids and Baby Fashion,Tas Sekolah Anak SD Laki Laki - C. America Navy,"bahan tipis, kualitas buruk",Negative,Anger,1
Animal Care,Makanan kucing merk bolt kemasan repack 1kg - Donat 800gr,ga jujur orang dagang,Negative,Anger,1
Computers and Laptops,[BARU] RAM / MEMORY SAMSUNG PC DDR3 8GB,top bgt,Positive,Love,5
Carpentry,Filter Air REMAX / Saringan Air / Filter Keran Air,"- bocor sambungan karet keran - bocor dri tengah2 tempat drat karna gk rapat, mau rapatkan gk bisa karna terasa sudah mentok",Negative,Sadness,1
Automotive,Bubble Wrap Plastik Pembungkus Helm,ampas,Negative,Anger,1
Other Products,karung plastik bekas beras putih 50kg,"mungkin saat pengiriman, alangkah baiknya kalau bungkus kardus. dr 50 lembar, 11 lembar bolong. semoga kedepan baik lg.",Negative,Fear,1
Movies and Music,Busa Telur Peredam Suara Ruangan - Busa Peredam - Egg Foam 200x100x2cm,"barang lama sampai, tidak sesuai timeline",Negative,Fear,2
Office & Stationery,Tipex Correction Tape CF-235 Joyko,jangan belanja ditoko !!! penipuan !!! yg dikirim barang murahan gak mau diganti selisih harga !!!,Negative,Fear,1
Office & Stationery,Deli mini cutter portabel durable cute size E2050 - Biru,minta warna putih dikasih hijau.. seller banyak alasan babibu..,Negative,Anger,1
Food and Drink,"Kopi Arabika GAYO WINE | biji Kopi Aceh single origin arabica SPECIAL - Satuan, Biji Sangrai",minta halus dikirim kasar....laen ngopi duli biar melek admin yg ngurusin orderan,Negative,Anger,1
Body Care,SCARLETT WHITENING BODYLOTION by Felicya Angelista - CHARMING,harga cuma 50rb barang 2pcs tp alasan trlalu byk ga mau ganti.. toko ajar,Negative,Anger,1
Movies and Music,Busa Profil Peredam Suara Telur Murah,busa yg telurnya kempes,Negative,Fear,1
Gaming,PS Vita PSVita SLIM CFW HEN Henkaku - 32gb,"console sebelah kanan analoq drift sendiri lecet juga, ng recommend deh.. kapok",Negative,Fear,1
Camera,Mini Photo Studio Box Folding Kotak Tempat Foto Portable with LED,"barang sdh dtg packing rapih, tapi led tdk nyala. brg dtg ketika sy lg travelling pas coba led tdk nyala hubungi tokonya tdk mau bertanggung jawab krn status order telah selesai. selayaknya brg test dahulu sebelum dikirim pembeli utk memastikan semua berfungsi!",Negative,Anger,2
Automotive,Glade Diamond Aqua Reg 80ml,sangat kecewa..barang rejectan jual..pelayanan sangat buruk..kya ga butuh uang..respon buruk parah.kalo barang ga bisa konfirmasi dlu..gak asal kirim yg dibeli apa yg dikirim apa,Negative,Sadness,1
Health,Sensi Convex Mask 4 ply Earloop / Masker Sensi 4ply - Putih,box tidak disegel masker dlmnya tidak dibungkus plastik ragu apakah maskernya higienis steril.,Negative,Fear,2
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",barang sampai tapi banyak tergores penyok penyangga :(,Negative,Fear,3
Camera,Kids camera Kamera Mini anak / camera anak / camera kids X2 - Merah Muda,kamera saya beli baru dipakai 1 hari sudah layarnya rusak. harga yg cukup mahal barangnya tidak bagus mutunya.,Negative,Sadness,2
Property,Panen telur - Oxihom Baskom Saringan Tirisan K1903 - Cokelat,"model warnanya manis,kwalitas bahannya bagus...",Positive,Happy,5
Household,Polo City Tas Koper Hardcase size 24 inch - 072 - Blue Navy,"puas banget.. harga segini worth it banget sih. respon penjual juga baik. order pagi, siang udh sampe pake kurir instan. recommended! ????????????",Positive,Love,5
Carpentry,Toolset ToolKit Dengan Box 16 Pcs HJ-C016,pesan 3 yg datang 1 parah,Negative,Anger,1
Carpentry,Kacamata Las Otomatis Kacamata Welding Glass Auto Dark Anti silau - Mono Glass,tidak berfungsi.,Negative,Anger,1
Beauty,"MS Glow - 1 Box Masker Kosme Mask Fitmask Nano Silver Masker Kesehatan - Hitam, Stopper","pas wajah kaya keatas gitu, karetnya sakit kelamaan.",Negative,Fear,3
Beauty,NEW ARRIVALS RAK KOSMETIK MULTIFUNGSI RAK KOSMETIK 3 LACI KOTAK MAKEUP - Putih,"sudah jelas2 pilih varian hitam, yg dikirim putih kalo toh habis bisa komunikasikan kpda buyer buat apa fitur chat. jgn asal kirim aja, mau komplen juga males ribet.",Negative,Anger,1
Health,Blackmores Pregnancy - Asupan Nutrisi Ibu Hamil dan Menyusui - Isi 60 Kapsul,kualitas produk diragukan sudah komplain tapi jawaban membantu,Negative,Sadness,1
Food and Drink,FUKUMI BERAS PORANG BOX SACHET,"baru kali masak nasi porang tanpa berasa karet, praktis pula cuma diseduh air panas. mantaabbb",Positive,Love,5
Other Products,Cerutu Argopuros Box Isi 24,paket gepeng gosend gak bener pelayanan bertanggung jawab done.,Negative,Anger,1
Kitchen,Dispenser Beras Tempat Wadah Penyimpanan Beras Rice Bucket E67/E79 - Biru-5kg,barangnya bagus terlihat mewah. designya juga keren. pengiriman cepat bungkus rapi,Positive,Happy,5
Animal Care,Sisir Bulu Hewan Anjing Kucing - Premium Auto Clean Dog Slicker Brush - Hijau,"bagus banget sisirnya, mudah2an awet",Positive,Love,5
Men's Fashion,Bowin Masker Bomber - 2x Anti Bakteri & Percikan (Masker Kain 4 Lapis) - PRO REGULER,"kids bener, yg besar beda bahan sangat tipis. padahal yg besar pesan yg katupnya tapi kagak.",Negative,Fear,3
Books,Midnight Library /UK,"pesanan aman pengirimannya cepet. seller juga responsif. bukunya ternyata gak tebel. thanks seller, bukunya sampe dalam keadaan aman. sayang gak kebagian bookmarks periplus pdhl belanja banyak.",Positive,Happy,4
Food and Drink,"Kimchi Fresh Homemade 1 Kg - Tdk Bubble Wrap, Potong, Normal","luar biasa respon pengirimannya.. siang pesan, malam tiba.. luar biasa.. ??????",Positive,Love,5
Books,Buku Bisnis Terbaik dijual Online - Business is FUN! by Coach Yohanes,selama saya berbelanja tokopedia. adalah pesanan layanan tercepat saya terima. biasanya estimasi waktu pengiriman darah saya 5 hari. tapi paket business is fun hanya 2 hari. the best.,Positive,Love,5
Movies and Music,Selang Pianika Yamaha,"trima kasih, respon cepat, barang sampai dgn selamat ??",Positive,Happy,5
Automotive,Parfum Kopi Bali Spray Pengharum Mobil Ruangan Pewangi Botol ORI 20ml,kapoooookkk lah...!!!??!!,Negative,Anger,1
Men's Fashion,"Sendal joemen Kulit Original Pria S35 - Coklat tua, 39","barang yg dikirim hrsnya cek dulu, konsumen byr bukan gratis. masa paku rivert yg sebelah tutup penahannya. yg sebelahnya nggak tutup penahannya, copotlah klo pake. gimana sih...",Negative,Anger,1
