Category,Product Name,Location,Price,Overall Rating,Number Sold,Total Review,Customer Rating,Customer Review,Sentiment,Emotion,text_len,text_norm,text_no_stop
Books,BUKU MEDITATIONS - MARCUS AURELIUS,Jakarta Selatan,89000,4.9,518,346,3,"bukunya sesuai, pengiriman cepat namun diletakkan begitu saja di lantai tanpa pemberitahuan/komunikasi dari kurir jika barang mau diletakkan/dititipkan, ada defect minor pada buku, tolong tingkatkan lagi kualitas packaging dan koordinasi dengan kurir",Positive,Happy,32,"bukunya sesuai, pengiriman cepat namun diletakkan begitu saja di lantai tanpa pemberitahuan/komunikasi dari kurir jika barang mau diletakkan/dititipkan, ada defect minor pada buku, tolong tingkatkan lagi kualitas packaging dan koordinasi dengan kurir","bukunya sesuai, pengiriman cepat namun diletakkan begitu saja lantai tanpa pemberitahuan/komunikasi kurir jika barang mau diletakkan/dititipkan, defect minor buku, tolong tingkatkan lagi kualitas packaging koordinasi kurir"
Books,KOSMOS by Carl Sagan,Jakarta Barat,80000,4.9,316,167,3,"Over all bagus, hanya pengirimannya sedikit bermasalah, terimakasih",Positive,Happy,8,"over all bagus, hanya pengirimannya sedikit bermasalah, terimakasih","over all bagus, hanya pengirimannya sedikit bermasalah, terimakasih"
Books,KOSMOS by Carl Sagan,Jakarta Barat,80000,4.9,316,167,3,Packing ok di dalem di kasih bubble wrap. Buku juga ok isinya gk ada yg cacat cuman syang pinggiran buku nya sedikit rusak. Overal cukup puas beli di sini. Tunggu orderan sya selanjutnya,Positive,Happy,33,packing ok di dalem di kasih bubble wrap. buku juga ok isinya gk ada yg cacat cuman syang pinggiran buku nya sedikit rusak. overal cukup puas beli di sini. tunggu orderan sya selanjutnya,packing ok dalem kasih bubble wrap. buku juga ok isinya gk yg cacat cuman syang pinggiran buku sedikit rusak. overal cukup puas beli sini. tunggu orderan sya selanjutnya
Books,Buku Yasin dan tahlil / yasin Soft Cover - YS 1,Kota Tasikmalaya,5750,4.9,27500,324,3,"barang bagus sesuai dekripsi.,tapi sayang packingnya kurang rapi dan ada beberapa yang rusak yasinnya.",Positive,Happy,14,"barang bagus sesuai dekripsi.,tapi sayang packingnya kurang rapi dan ada beberapa yang rusak yasinnya.","barang bagus sesuai dekripsi.,tapi sayang packingnya rapi beberapa rusak yasinnya."
Books,Buku JAGO PROYEK untuk Arsitek dan Sipil,Kota Tangerang,167000,4.6,562,187,5,sesuai deskripsi,Positive,Happy,2,sesuai deskripsi,sesuai deskripsi
Books,Sejarah Dunia Yang Disembunyikan - Jonathan Black,Jakarta Barat,108000,4.9,462,251,5,"pengiriman cepat, packing rapih, buku masih tersegel dengan aman. terimakasih banyak.",Positive,Happy,11,"pengiriman cepat, packing rapih, buku masih tersegel dengan aman. terimakasih banyak.","pengiriman cepat, packing rapih, buku masih tersegel aman. terimakasih banyak."
Books,Sejarah Dunia Yang Disembunyikan - Jonathan Black,Jakarta Barat,108000,4.9,462,251,5,Kemasannya sangat bagus,Positive,Happy,3,kemasannya sangat bagus,kemasannya sangat bagus
Books,Sejarah Dunia Yang Disembunyikan - Jonathan Black,Jakarta Barat,108000,4.9,462,251,5,Mantap ori,Positive,Happy,2,mantap ori,mantap ori
Books,Sejarah Dunia Yang Disembunyikan - Jonathan Black,Jakarta Barat,108000,4.9,462,251,5,barang sampai dengan aman,Positive,Happy,4,barang sampai dengan aman,barang sampai aman
Books,Sejarah Dunia Yang Disembunyikan - Jonathan Black,Jakarta Barat,108000,4.9,462,251,5,fast response pengiriman cepat packing aman dan rapi buku ori harga bersaing,Positive,Happy,12,fast response pengiriman cepat packing aman dan rapi buku ori harga bersaing,fast response pengiriman cepat packing aman rapi buku ori harga bersaing
Books,Buku Bisnis Terbaik dijual Online - Business is FUN! by Coach Yohanes,Jakarta Utara,345000,4.9,955,440,4,"sesuai, ada kendala awalnya, tapi terselesaikan dengan cepat dan tanpa repot",Positive,Happy,11,"sesuai, ada kendala awalnya, tapi terselesaikan dengan cepat dan tanpa repot","sesuai, kendala awalnya, tapi terselesaikan cepat tanpa repot"
Books,Buku Bisnis Terbaik dijual Online - Business is FUN! by Coach Yohanes,Jakarta Utara,345000,4.9,955,440,5,Selama Saya berbelanja di Tokopedia. ini adalah pesanan dengan layanan tercepat yang saya terima. biasanya estimasi waktu pengiriman ke darah saya 5 hari. tapi Paket Business is FUN hanya 2 hari. the best.,Positive,Love,33,selama saya berbelanja di tokopedia. ini adalah pesanan dengan layanan tercepat yang saya terima. biasanya estimasi waktu pengiriman ke darah saya 5 hari. tapi paket business is fun hanya 2 hari. the best.,selama saya berbelanja tokopedia. adalah pesanan layanan tercepat saya terima. biasanya estimasi waktu pengiriman darah saya 5 hari. tapi paket business is fun hanya 2 hari. the best.
Books,Buku Bisnis Terbaik dijual Online - Business is FUN! by Coach Yohanes,Jakarta Utara,345000,4.9,955,440,5,"Mantaaapppp, wajib dibaca ini mah.",Positive,Love,5,"mantaaapppp, wajib dibaca ini mah.","mantaaapppp, wajib dibaca mah."
Books,Buku Bisnis Terbaik dijual Online - Business is FUN! by Coach Yohanes,Jakarta Utara,345000,4.9,955,440,5,"Cepet nyampe, seller oke",Positive,Happy,4,"cepet nyampe, seller oke","cepet nyampe, seller oke"
Books,Technical Analysis For Mega Profit (Hardcover) - Edianto Ong,Kab. Tangerang,225000,4.9,390,214,5,"admin fast respon, ramah, bukunya ori, diterima dalam keadaan tersegel, dimasukan dus dibungkus bubble wrap ..sangat memuaskan..terima kasih banyak",Positive,Happy,19,"admin fast respon, ramah, bukunya ori, diterima dalam keadaan tersegel, dimasukan dus dibungkus bubble wrap ..sangat memuaskan..terima kasih banyak","admin fast respon, ramah, bukunya ori, diterima dalam keadaan tersegel, dimasukan dus dibungkus bubble wrap ..sangat memuaskan..terima kasih banyak"
Books,Technical Analysis For Mega Profit (Hardcover) - Edianto Ong,Kab. Tangerang,225000,4.9,390,214,5,"Fast response, cepat sampai, sesuai pesanan. Recommended !!!",Positive,Love,8,"fast response, cepat sampai, sesuai pesanan. recommended !!!","fast response, cepat sampai, sesuai pesanan. recommended !!!"
Books,Technical Analysis For Mega Profit (Hardcover) - Edianto Ong,Kab. Tangerang,225000,4.9,390,214,4,"cuma penyok penyok doang , sisanya bagus kok",Positive,Happy,8,"cuma penyok penyok doang , sisanya bagus kok","cuma penyok penyok doang , sisanya bagus kok"
Books,Technical Analysis For Mega Profit (Hardcover) - Edianto Ong,Kab. Tangerang,225000,4.9,390,214,4,"Buku bagus, baru cek sekilas dalamnya tapi gaada masalah sih keknya. b4 karena detail covernya agak rusak gitu. ya itu aja sih keluhannya",Positive,Happy,23,"buku bagus, baru cek sekilas dalamnya tapi gaada masalah sih keknya. b4 karena detail covernya agak rusak gitu. ya itu aja sih keluhannya","buku bagus, baru cek sekilas dalamnya tapi gaada masalah keknya. b4 detail covernya agak rusak gitu. keluhannya"
Books,The Alchemist 25th Anniversary: A Fable About Following Your Dream,Kab. Tangerang,160000,4.9,416,203,4,"barang original, packaging aman.",Positive,Happy,4,"barang original, packaging aman.","barang original, packaging aman."
Books,The Alchemist 25th Anniversary: A Fable About Following Your Dream,Kab. Tangerang,160000,4.9,416,203,5,"Barang original, pengemasangan sangat baik dan sangat cepat, seller sangat fast respon",Positive,Love,12,"barang original, pengemasangan sangat baik dan sangat cepat, seller sangat fast respon","barang original, pengemasangan sangat baik sangat cepat, seller sangat fast respon"
Books,The Alchemist 25th Anniversary: A Fable About Following Your Dream,Kab. Tangerang,160000,4.9,416,203,5,"Barang yg diterima dalam kondisi baik, pengirimannya lebih lama dari estimasi awal tp overall ok karena seller bantu informasikan kenapanya.. Thank you!",Positive,Happy,22,"barang yg diterima dalam kondisi baik, pengirimannya lebih lama dari estimasi awal tp overall ok karena seller bantu informasikan kenapanya.. thank you!","barang yg diterima dalam kondisi baik, pengirimannya lama estimasi awal tp overall ok seller bantu informasikan kenapanya.. thank you!"
Books,The Alchemist 25th Anniversary: A Fable About Following Your Dream,Kab. Tangerang,160000,4.9,416,203,5,Pengiriman cepat + aman banyak bubble wrap. Harga pun lebih murah daripada competitor. Mantap.,Positive,Happy,14,pengiriman cepat + aman banyak bubble wrap. harga pun lebih murah daripada competitor. mantap.,pengiriman cepat + aman banyak bubble wrap. harga pun murah daripada competitor. mantap.
Books,The Alchemist 25th Anniversary: A Fable About Following Your Dream,Kab. Tangerang,160000,4.9,416,203,5,Sdh 2x beli disini dan gak pernah ada masalah. Packaging dan pengiriman oke.,Positive,Love,13,sdh 2x beli disini dan gak pernah ada masalah. packaging dan pengiriman oke.,sdh 2x beli disini gak pernah masalah. packaging pengiriman oke.
Books,Your Name - Shinkai Makoto - Haru,Kota Tangerang Selatan,99900,4.9,211,155,5,Bahasa Indonesia. Diterima dengan baik. Barang bagus dan ori. Pengiriman cepat. MANTAPP JIWAAA ????,Positive,Love,14,bahasa indonesia. diterima dengan baik. barang bagus dan ori. pengiriman cepat. mantapp jiwaaa ????,bahasa indonesia. diterima baik. barang bagus ori. pengiriman cepat. mantapp jiwaaa ????
Books,Your Name - Shinkai Makoto - Haru,Kota Tangerang Selatan,99900,4.9,211,155,5,"brg sesuai deskripsi, sukses selalu",Positive,Happy,5,"brg sesuai deskripsi, sukses selalu","brg sesuai deskripsi, sukses selalu"
Books,Your Name - Shinkai Makoto - Haru,Kota Tangerang Selatan,99900,4.9,211,155,5,"Pelayanannya mantap, dan respon penjual cekatan serta pengirimannya yang singkat. Terimakasihhh atas layanan dan bonus buku Cinta/Pergi",Positive,Happy,17,"pelayanannya mantap, dan respon penjual cekatan serta pengirimannya yang singkat. terimakasihhh atas layanan dan bonus buku cinta/pergi","pelayanannya mantap, respon penjual cekatan serta pengirimannya singkat. terimakasihhh atas layanan bonus buku cinta/pergi"
Books,Komik Seri : One Piece ( Eiichiro Oda ),Jakarta Barat,22400,4.9,7178,1018,5,"komik asli, pengemasan tebal diisi bubble wrap, pengiriman cepat ??",Positive,Happy,10,"komik asli, pengemasan tebal diisi bubble wrap, pengiriman cepat ??","komik asli, pengemasan tebal diisi bubble wrap, pengiriman cepat ??"
Books,Komik Seri : One Piece ( Eiichiro Oda ),Jakarta Barat,22400,4.9,7178,1018,5,"Produk asli, penjual respondsif, packaging rapi",Positive,Happy,6,"produk asli, penjual respondsif, packaging rapi","produk asli, penjual respondsif, packaging rapi"
Books,Komik Seri : One Piece ( Eiichiro Oda ),Jakarta Barat,22400,4.9,7178,1018,4,barang bagus kualitas oke,Positive,Happy,4,barang bagus kualitas oke,barang bagus kualitas oke
Books,"Al-Quran Tajwid Bukhara ukuran A6, Alquran Syaamil saku resleting",Jakarta Selatan,62000,4.9,3638,1353,4,"Sempat terkendala dgn pengiriman, tapi dibayar dgn barang yang bagus dan packing nya rapih.",Positive,Happy,14,"sempat terkendala dgn pengiriman, tapi dibayar dgn barang yang bagus dan packing nya rapih.","sempat terkendala dgn pengiriman, tapi dibayar dgn barang bagus packing rapih."
Books,Buku Gambar Arsitektur,Jakarta Timur,52000,4.9,2463,674,5,Barang sesuai,Positive,Happy,2,barang sesuai,barang sesuai
Books,Buku Gambar Arsitektur,Jakarta Timur,52000,4.9,2463,674,5,bagus dan cepat,Positive,Happy,3,bagus dan cepat,bagus cepat
Books,Buku Gambar Arsitektur,Jakarta Timur,52000,4.9,2463,674,4,"Ok lah, buku sesuai pesanan",Positive,Happy,5,"ok lah, buku sesuai pesanan","ok lah, buku sesuai pesanan"
Books,Noisy Animals Sound Book with 60 Fantastic Sounds,Jakarta Utara,215000,5.0,1547,824,5,bgs bgt. anak2 suka sekali. terimakasih,Positive,Love,6,bgs bgt. anak2 suka sekali. terimakasih,bgs bgt. anak2 suka sekali. terimakasih
Books,Noisy Animals Sound Book with 60 Fantastic Sounds,Jakarta Utara,215000,5.0,1547,824,5,Bukunya bagus bgt semoga anakku suka.. pengemasannya rapi dan cepat meskipun ada yg lecet dikit tp seller mau bertanggung jwb dengan ksh diskon. Respon sellernya ramah sekali. Thanks yaa,Positive,Love,29,bukunya bagus bgt semoga anakku suka.. pengemasannya rapi dan cepat meskipun ada yg lecet dikit tp seller mau bertanggung jwb dengan ksh diskon. respon sellernya ramah sekali. thanks yaa,bukunya bagus bgt semoga anakku suka.. pengemasannya rapi cepat meskipun yg lecet dikit tp seller mau bertanggung jwb ksh diskon. respon sellernya ramah sekali. thanks yaa
Books,Noisy Animals Sound Book with 60 Fantastic Sounds,Jakarta Utara,215000,5.0,1547,824,5,"Ramah, pelayanan cepat, packaging rapih dan aman, pesanan pun sesuai dengan catatan. Terbaik, request pake kertas kado dan kartu ucapan pun free of charge. Belum pernah failed sih beli disini.",Positive,Happy,30,"ramah, pelayanan cepat, packaging rapih dan aman, pesanan pun sesuai dengan catatan. terbaik, request pake kertas kado dan kartu ucapan pun free of charge. belum pernah failed sih beli disini.","ramah, pelayanan cepat, packaging rapih aman, pesanan pun sesuai catatan. terbaik, request pake kertas kado kartu ucapan pun free of charge. belum pernah failed beli disini."
Books,"Buku Anak, Buku Cerita Bergambar Seri Mengenal Hewan Bilingual Murah",Jakarta Utara,4000,4.9,44200,2130,5,Barang bagus & sesuai deskripsi anakku senang banget!! Harga murah & pengiriman cepat,Positive,Happy,13,barang bagus & sesuai deskripsi anakku senang banget!! harga murah & pengiriman cepat,barang bagus & sesuai deskripsi anakku senang banget!! harga murah & pengiriman cepat
Books,"Buku Anak, Buku Cerita Bergambar Seri Mengenal Hewan Bilingual Murah",Jakarta Utara,4000,4.9,44200,2130,5,bukunya bagus dan harganya bersahabat banget bisa buat nambah perbendaharaan cerita si kecil,Positive,Happy,13,bukunya bagus dan harganya bersahabat banget bisa buat nambah perbendaharaan cerita si kecil,bukunya bagus harganya bersahabat banget bisa buat nambah perbendaharaan cerita si kecil
Books,"Buku Anak, Buku Cerita Bergambar Seri Mengenal Hewan Bilingual Murah",Jakarta Utara,4000,4.9,44200,2130,5,bagus bagusss semua. warnanya menarik bikin anak senang liat2 gambarnya.,Positive,Love,10,bagus bagusss semua. warnanya menarik bikin anak senang liat2 gambarnya.,bagus bagusss semua. warnanya menarik bikin anak senang liat2 gambarnya.
Books,"Buku Anak, Buku Cerita Bergambar Seri Mengenal Hewan Bilingual Murah",Jakarta Utara,4000,4.9,44200,2130,5,bagus bgt bukunya. suka. makasih,Positive,Love,5,bagus bgt bukunya. suka. makasih,bagus bgt bukunya. suka. makasih
Books,Buku JAGO PROYEK untuk Arsitek dan Sipil,Kota Tangerang,167000,4.6,562,187,4,barang aman dan sesuai pesanan,Positive,Happy,5,barang aman dan sesuai pesanan,barang aman sesuai pesanan
Books,Dale Carnegie - How To Win Friends and Influence People-Simon & Schust,Kab. Bogor,54450,4.9,232,111,5,"barang sesuai deskripsi, makasih seller",Positive,Happy,5,"barang sesuai deskripsi, makasih seller","barang sesuai deskripsi, makasih seller"
Books,Dale Carnegie - How To Win Friends and Influence People-Simon & Schust,Kab. Bogor,54450,4.9,232,111,4,cepet nyampenya bagus bukunya,Positive,Happy,4,cepet nyampenya bagus bukunya,cepet nyampenya bagus bukunya
Books,Spy x Family 01,Kota Tangerang Selatan,36000,5.0,412,278,5,Puas. Barang diterima dengan kondisi Baik dan tidak ada kendala.,Positive,Happy,10,puas. barang diterima dengan kondisi baik dan tidak ada kendala.,puas. barang diterima kondisi baik tidak kendala.
Books,Spy x Family 01,Kota Tangerang Selatan,36000,5.0,412,278,4,"Ada sedikit cacat, selainnya oke",Positive,Happy,5,"ada sedikit cacat, selainnya oke","sedikit cacat, selainnya oke"
Books,Komik KOMPLIT Demon Slayer Kimetsu no Yaiba by Koyoharu Gotouge,Jakarta Barat,210000,5.0,193,150,5,"pesanan sesuai dengan apa yang diharapkan dan tidak mengecewakan. Mengenai barang tidak ada kecacatan sama sekali, pengemasannya sangat rapi Dan kuat, pengirimannya cepat, serta respon penjual cepat dan ramah. semoga sukses selalu, terimakasih.",Positive,Happy,33,"pesanan sesuai dengan apa yang diharapkan dan tidak mengecewakan. mengenai barang tidak ada kecacatan sama sekali, pengemasannya sangat rapi dan kuat, pengirimannya cepat, serta respon penjual cepat dan ramah. semoga sukses selalu, terimakasih.","pesanan sesuai apa diharapkan tidak mengecewakan. mengenai barang tidak kecacatan sama sekali, pengemasannya sangat rapi kuat, pengirimannya cepat, serta respon penjual cepat ramah. semoga sukses selalu, terimakasih."
Books,Komik KOMPLIT Demon Slayer Kimetsu no Yaiba by Koyoharu Gotouge,Jakarta Barat,210000,5.0,193,150,4,"barangnya sesuai pesanan dan bagus banget, tapi ada satu yg agak aus samping luar nya karena packibg kebuka.",Positive,Happy,18,"barangnya sesuai pesanan dan bagus banget, tapi ada satu yg agak aus samping luar nya karena packibg kebuka.","barangnya sesuai pesanan bagus banget, tapi satu yg agak aus samping luar packibg kebuka."
Books,Bumi Bulan Matahari Bintang Ceros Batozar Komet Minor Selena Nebula - SELENA,Jakarta Barat,85000,4.9,106,41,5,"Barang original berkualitas, pengiriman cepat.",Positive,Happy,5,"barang original berkualitas, pengiriman cepat.","barang original berkualitas, pengiriman cepat."
Books,Bumi Bulan Matahari Bintang Ceros Batozar Komet Minor Selena Nebula - SELENA,Jakarta Barat,85000,4.9,106,41,4,terimakasih buku sudah sampai,Positive,Happy,4,terimakasih buku sudah sampai,terimakasih buku sudah sampai
Books,Kapita Selekta Kedokteran Edisi 4 Revisi 2016 (Buku 1+ 2) Original,Jakarta Barat,185000,4.9,1137,368,5,"pengiriman cepat, dibungkus rapi bubble wrap tebel, buku original, udah disampul rapih bgt, terbaik deh pokoknya!!",Positive,Love,16,"pengiriman cepat, dibungkus rapi bubble wrap tebel, buku original, udah disampul rapih bgt, terbaik deh pokoknya!!","pengiriman cepat, dibungkus rapi bubble wrap tebel, buku original, disampul rapih bgt, terbaik deh pokoknya!!"
